chr	start	end	strand	coverage	numCs	numTs
NC_041730.1	118100001	118150000	*	143	137	6
NC_041730.1	118150001	118200000	*	44	44	0
NC_041730.1	118200001	118250000	*	56	42	14
NC_041730.1	118250001	118300000	*	30	22	8
NC_041730.1	118300001	118350000	*	23	13	10
NC_041730.1	118350001	118400000	*	22	20	2
NC_041730.1	118450001	118500000	*	61	59	2
NC_041730.1	118500001	118550000	*	10	10	0
NC_041730.1	118600001	118650000	*	84	77	7
NC_041730.1	118800001	118850000	*	5675	1946	3729
NC_041730.1	118850001	118900000	*	114	97	17
NC_041730.1	118900001	118950000	*	26	12	14
NC_041730.1	118950001	119000000	*	438	345	93
NC_041730.1	119000001	119050000	*	82	68	14
NC_041730.1	119050001	119100000	*	438	104	334
NC_041730.1	119100001	119150000	*	1662	206	1456
NC_041730.1	119200001	119250000	*	411	216	195
NC_041730.1	119250001	119300000	*	74	66	8
NC_041730.1	119300001	119350000	*	371	351	20
NC_041730.1	119350001	119400000	*	87	80	7
NC_041730.1	119400001	119450000	*	142	133	9
NC_041730.1	119450001	119500000	*	342	319	23
NC_041730.1	119500001	119550000	*	1395	1214	181
NC_041730.1	119550001	119600000	*	2093	871	1222
NC_041730.1	119600001	119650000	*	189	159	30
NC_041730.1	119650001	119700000	*	183	171	12
NC_041730.1	119700001	119750000	*	27	27	0
NC_041730.1	119750001	119800000	*	10	6	4
NC_041730.1	119850001	119900000	*	32	32	0
NC_041730.1	119900001	119950000	*	10	0	10
NC_041730.1	119950001	120000000	*	10	10	0
NC_041730.1	120100001	120150000	*	569	92	477
NC_041730.1	120150001	120200000	*	1520	287	1233
NC_041730.1	120200001	120250000	*	43	43	0
NC_041730.1	120250001	120300000	*	540	102	438
NC_041730.1	120350001	120400000	*	419	151	268
NC_041730.1	120400001	120450000	*	796	219	577
NC_041730.1	120450001	120500000	*	516	170	346
NC_041730.1	120500001	120550000	*	4181	1805	2376
NC_041730.1	120550001	120600000	*	4104	1115	2989
NC_041730.1	120600001	120650000	*	1879	1205	674
NC_041730.1	120650001	120700000	*	353	226	127
NC_041730.1	120750001	120800000	*	259	219	40
NC_041730.1	120800001	120850000	*	627	139	488
NC_041730.1	120850001	120900000	*	722	202	520
NC_041730.1	120950001	121000000	*	95	92	3
NC_041730.1	121000001	121050000	*	1268	284	984
NC_041730.1	121050001	121100000	*	564	448	116
NC_041730.1	121100001	121150000	*	594	522	72
NC_041730.1	121150001	121200000	*	648	143	505
NC_041730.1	121200001	121250000	*	1031	267	764
NC_041730.1	121250001	121300000	*	25	19	6
NC_041730.1	121300001	121350000	*	215	168	47
NC_041730.1	121350001	121400000	*	33	31	2
NC_041730.1	121400001	121450000	*	294	262	32
NC_041730.1	121450001	121500000	*	367	143	224
NC_041730.1	121500001	121550000	*	238	227	11
NC_041730.1	121550001	121600000	*	1751	653	1098
NC_041730.1	121600001	121650000	*	473	392	81
NC_041730.1	121650001	121700000	*	246	193	53
NC_041730.1	121700001	121750000	*	73	63	10
NC_041730.1	121750001	121800000	*	172	141	31
NC_041730.1	121800001	121850000	*	434	181	253
NC_041730.1	121850001	121900000	*	371	329	42
NC_041730.1	121900001	121950000	*	397	347	50
NC_041730.1	121950001	122000000	*	727	190	537
NC_041730.1	122000001	122050000	*	1110	520	590
NC_041730.1	122050001	122100000	*	152	145	7
NC_041730.1	122100001	122150000	*	84	61	23
NC_041730.1	122150001	122200000	*	193	85	108
NC_041730.1	122200001	122250000	*	346	281	65
NC_041730.1	122250001	122300000	*	380	135	245
NC_041730.1	122300001	122350000	*	180	154	26
NC_041730.1	122350001	122400000	*	574	408	166
NC_041730.1	122400001	122450000	*	551	457	94
NC_041730.1	122450001	122500000	*	139	100	39
NC_041730.1	122500001	122550000	*	2599	964	1635
NC_041730.1	122550001	122600000	*	848	735	113
NC_041730.1	122600001	122650000	*	7532	4831	2701
NC_041730.1	122650001	122700000	*	931	875	56
NC_041730.1	122700001	122750000	*	8885	2344	6541
NC_041730.1	122750001	122800000	*	298	132	166
NC_041730.1	122800001	122850000	*	383	190	193
NC_041730.1	122850001	122900000	*	41	35	6
NC_041730.1	122900001	122950000	*	2327	879	1448
NC_041730.1	122950001	123000000	*	801	251	550
NC_041730.1	123000001	123050000	*	12	12	0
NC_041730.1	123050001	123100000	*	134	109	25
NC_041730.1	123100001	123150000	*	65	48	17
NC_041730.1	123150001	123200000	*	28	18	10
NC_041730.1	123200001	123250000	*	24	15	9
NC_041730.1	123250001	123300000	*	116	78	38
NC_041730.1	123350001	123400000	*	129	59	70
NC_041730.1	123400001	123450000	*	68	45	23
NC_041730.1	123450001	123500000	*	54	31	23
NC_041730.1	123500001	123550000	*	75	51	24
NC_041730.1	123550001	123600000	*	741	287	454
NC_041730.1	123600001	123650000	*	636	557	79
NC_041730.1	123650001	123700000	*	1649	722	927
NC_041730.1	123700001	123750000	*	256	196	60
NC_041730.1	123750001	123800000	*	371	282	89
NC_041730.1	123800001	123850000	*	5355	4234	1121
NC_041730.1	123850001	123900000	*	503	449	54
NC_041730.1	123900001	123950000	*	449	401	48
NC_041730.1	123950001	124000000	*	185	170	15
NC_041730.1	124000001	124050000	*	47	32	15
NC_041730.1	124050001	124100000	*	2313	1070	1243
NC_041730.1	124100001	124150000	*	288	249	39
NC_041730.1	124150001	124200000	*	296	222	74
NC_041730.1	124200001	124250000	*	1360	622	738
NC_041730.1	124250001	124300000	*	471	198	273
NC_041730.1	124300001	124350000	*	1092	691	401
NC_041730.1	124350001	124400000	*	1316	848	468
NC_041730.1	124400001	124450000	*	240	222	18
NC_041730.1	124450001	124500000	*	4870	2686	2184
NC_041730.1	124500001	124550000	*	5267	2548	2719
NC_041730.1	124550001	124600000	*	2163	1281	882
NC_041730.1	124600001	124650000	*	2010	1153	857
NC_041730.1	124650001	124700000	*	1687	803	884
NC_041730.1	124700001	124750000	*	5915	3668	2247
NC_041730.1	124750001	124800000	*	1298	608	690
NC_041730.1	124800001	124850000	*	1635	1230	405
NC_041730.1	124850001	124900000	*	1652	607	1045
NC_041730.1	124900001	124950000	*	371	353	18
NC_041730.1	124950001	125000000	*	627	227	400
NC_041730.1	125000001	125050000	*	33	29	4
NC_041730.1	125050001	125100000	*	157	114	43
NC_041730.1	125100001	125150000	*	191	159	32
NC_041730.1	125150001	125200000	*	560	348	212
NC_041730.1	125200001	125250000	*	1580	1439	141
NC_041730.1	125250001	125300000	*	152	139	13
NC_041730.1	125300001	125350000	*	126	93	33
NC_041730.1	125350001	125400000	*	1082	363	719
NC_041730.1	125400001	125450000	*	57	56	1
NC_041730.1	125450001	125500000	*	781	260	521
NC_041730.1	125500001	125550000	*	15	1	14
NC_041730.1	125550001	125600000	*	432	325	107
NC_041730.1	125600001	125650000	*	193	153	40
NC_041730.1	125650001	125700000	*	950	219	731
NC_041730.1	125700001	125750000	*	312	248	64
NC_041730.1	125750001	125800000	*	755	194	561
NC_041730.1	125800001	125850000	*	124	114	10
NC_041730.1	125850001	125900000	*	38	34	4
NC_041730.1	125900001	125950000	*	418	274	144
NC_041730.1	125950001	126000000	*	239	171	68
NC_041730.1	126000001	126050000	*	102	84	18
NC_041730.1	126050001	126100000	*	247	93	154
NC_041730.1	126100001	126150000	*	39	39	0
NC_041730.1	126150001	126200000	*	118	107	11
NC_041730.1	126200001	126250000	*	162	150	12
NC_041730.1	126250001	126300000	*	79	59	20
NC_041730.1	126300001	126350000	*	81	62	19
NC_041730.1	126350001	126400000	*	191	157	34
NC_041730.1	126400001	126450000	*	1350	265	1085
NC_041730.1	126450001	126500000	*	91	85	6
NC_041730.1	126500001	126550000	*	841	421	420
NC_041730.1	126550001	126600000	*	866	227	639
NC_041730.1	126600001	126650000	*	10	10	0
NC_041730.1	126650001	126700000	*	233	141	92
NC_041730.1	126700001	126750000	*	90	74	16
NC_041730.1	126750001	126800000	*	118	92	26
NC_041730.1	126800001	126850000	*	112	75	37
NC_041730.1	126900001	126950000	*	52	52	0
NC_041730.1	126950001	127000000	*	98	92	6
NC_041730.1	127000001	127050000	*	109	88	21
NC_041730.1	127050001	127100000	*	767	247	520
NC_041730.1	127100001	127150000	*	693	625	68
NC_041730.1	127150001	127200000	*	124	107	17
NC_041730.1	127200001	127250000	*	649	132	517
NC_041730.1	127300001	127350000	*	47	35	12
NC_041730.1	127350001	127400000	*	77	73	4
NC_041730.1	127400001	127450000	*	11	3	8
NC_041730.1	127450001	127500000	*	93	62	31
NC_041730.1	127500001	127550000	*	109	94	15
NC_041730.1	127700001	127750000	*	58	42	16
NC_041730.1	127750001	127800000	*	222	159	63
NC_041730.1	127800001	127850000	*	47	34	13
NC_041730.1	127850001	127900000	*	31	23	8
NC_041730.1	127900001	127950000	*	680	345	335
NC_041730.1	127950001	128000000	*	366	349	17
NC_041730.1	128000001	128050000	*	80	76	4
NC_041730.1	128050001	128100000	*	474	435	39
NC_041730.1	128100001	128150000	*	298	220	78
NC_041730.1	128150001	128200000	*	97	94	3
NC_041730.1	128200001	128250000	*	99	90	9
NC_041730.1	128250001	128300000	*	106	91	15
NC_041730.1	128300001	128350000	*	49	43	6
NC_041730.1	128350001	128400000	*	12	11	1
NC_041730.1	128400001	128450000	*	625	469	156
NC_041730.1	128450001	128500000	*	843	647	196
NC_041730.1	128500001	128550000	*	394	311	83
NC_041730.1	128550001	128600000	*	95	63	32
NC_041730.1	128600001	128650000	*	106	88	18
NC_041730.1	128650001	128700000	*	136	108	28
NC_041730.1	128700001	128750000	*	193	188	5
NC_041730.1	128750001	128800000	*	39	37	2
NC_041730.1	128800001	128850000	*	27	12	15
NC_041730.1	128850001	128900000	*	26	24	2
NC_041730.1	128900001	128950000	*	71	38	33
NC_041730.1	128950001	129000000	*	136	109	27
NC_041730.1	129050001	129100000	*	120	111	9
NC_041730.1	129100001	129150000	*	79	64	15
NC_041730.1	129150001	129200000	*	22	13	9
NC_041730.1	129200001	129250000	*	180	148	32
NC_041730.1	129250001	129300000	*	55	45	10
NC_041730.1	129300001	129350000	*	83	70	13
NC_041730.1	129350001	129400000	*	103	77	26
NC_041730.1	129400001	129450000	*	267	202	65
NC_041730.1	129450001	129500000	*	224	171	53
NC_041730.1	129500001	129550000	*	358	101	257
NC_041730.1	129550001	129600000	*	403	282	121
NC_041730.1	129600001	129650000	*	297	291	6
NC_041730.1	129650001	129700000	*	1941	1757	184
NC_041730.1	129700001	129750000	*	2116	1505	611
NC_041730.1	129750001	129800000	*	579	394	185
NC_041730.1	129800001	129850000	*	81	57	24
NC_041730.1	129850001	129900000	*	198	170	28
NC_041730.1	129900001	129950000	*	254	210	44
NC_041730.1	129950001	130000000	*	150	124	26
NC_041730.1	130000001	130050000	*	279	227	52
NC_041730.1	130050001	130100000	*	20	17	3
NC_041730.1	130100001	130150000	*	59	54	5
NC_041730.1	130150001	130200000	*	176	151	25
NC_041730.1	130200001	130250000	*	570	526	44
NC_041730.1	130250001	130300000	*	11	10	1
NC_041730.1	130300001	130350000	*	101	74	27
NC_041730.1	130350001	130400000	*	168	133	35
NC_041730.1	130400001	130450000	*	70	64	6
NC_041730.1	130450001	130500000	*	152	128	24
NC_041730.1	130500001	130550000	*	339	269	70
NC_041730.1	130550001	130600000	*	95	85	10
NC_041730.1	130600001	130650000	*	559	381	178
NC_041730.1	130650001	130700000	*	871	411	460
NC_041730.1	130700001	130750000	*	362	267	95
NC_041730.1	130750001	130800000	*	129	122	7
NC_041730.1	130800001	130850000	*	68	62	6
NC_041730.1	130850001	130900000	*	209	192	17
NC_041730.1	130900001	130950000	*	111	104	7
NC_041730.1	130950001	131000000	*	46	43	3
NC_041730.1	131000001	131050000	*	263	239	24
NC_041730.1	131050001	131100000	*	10	8	2
NC_041730.1	131100001	131150000	*	113	84	29
NC_041730.1	131150001	131200000	*	328	282	46
NC_041730.1	131200001	131250000	*	603	507	96
NC_041730.1	131250001	131300000	*	688	468	220
NC_041730.1	131300001	131350000	*	564	349	215
NC_041730.1	131350001	131400000	*	2121	1640	481
NC_041730.1	131400001	131450000	*	852	464	388
NC_041730.1	131450001	131500000	*	15	15	0
NC_041730.1	131500001	131550000	*	701	561	140
NC_041730.1	131550001	131600000	*	1193	946	247
NC_041730.1	131600001	131650000	*	451	350	101
NC_041730.1	131650001	131700000	*	537	400	137
NC_041730.1	131700001	131750000	*	273	183	90
NC_041730.1	131750001	131800000	*	418	310	108
NC_041730.1	131800001	131850000	*	414	350	64
NC_041730.1	131850001	131900000	*	662	539	123
NC_041730.1	131900001	131950000	*	1287	1133	154
NC_041730.1	131950001	132000000	*	2407	1229	1178
NC_041730.1	132000001	132050000	*	3899	2071	1828
NC_041730.1	132050001	132100000	*	366	289	77
NC_041730.1	132100001	132150000	*	549	481	68
NC_041730.1	132150001	132200000	*	258	203	55
NC_041730.1	132200001	132250000	*	694	541	153
NC_041730.1	132250001	132300000	*	506	427	79
NC_041730.1	132300001	132350000	*	181	159	22
NC_041730.1	132350001	132400000	*	173	135	38
NC_041730.1	132400001	132450000	*	393	223	170
NC_041730.1	132450001	132500000	*	235	220	15
NC_041730.1	132500001	132550000	*	623	390	233
NC_041730.1	132550001	132600000	*	186	152	34
NC_041730.1	132600001	132650000	*	109	82	27
NC_041730.1	132650001	132700000	*	269	129	140
NC_041730.1	132700001	132750000	*	3093	882	2211
NC_041730.1	132750001	132800000	*	667	605	62
NC_041730.1	132800001	132850000	*	2016	1326	690
NC_041730.1	132850001	132900000	*	355	235	120
NC_041730.1	132900001	132950000	*	116	102	14
NC_041730.1	132950001	133000000	*	93	72	21
NC_041730.1	133000001	133050000	*	1515	552	963
NC_041730.1	133050001	133100000	*	593	239	354
NC_041730.1	133100001	133150000	*	113	88	25
NC_041730.1	133150001	133200000	*	101	78	23
NC_041730.1	133200001	133250000	*	128	101	27
NC_041730.1	133250001	133300000	*	768	208	560
NC_041730.1	133300001	133350000	*	76	43	33
NC_041730.1	133350001	133400000	*	575	523	52
NC_041730.1	133400001	133450000	*	229	170	59
NC_041730.1	133450001	133500000	*	289	145	144
NC_041730.1	133500001	133550000	*	347	235	112
NC_041730.1	133550001	133600000	*	223	183	40
NC_041730.1	133600001	133650000	*	82	61	21
NC_041730.1	133650001	133700000	*	246	230	16
NC_041730.1	133700001	133750000	*	205	167	38
NC_041730.1	133750001	133800000	*	45	35	10
NC_041730.1	133800001	133850000	*	124	104	20
NC_041730.1	133850001	133900000	*	81	71	10
NC_041730.1	133900001	133950000	*	90	82	8
NC_041730.1	133950001	134000000	*	61	56	5
NC_041730.1	134000001	134050000	*	1450	648	802
NC_041730.1	134050001	134100000	*	227	189	38
NC_041730.1	134100001	134150000	*	152	115	37
NC_041730.1	134150001	134200000	*	108	74	34
NC_041730.1	134200001	134250000	*	368	292	76
NC_041730.1	134250001	134300000	*	237	187	50
NC_041730.1	134300001	134350000	*	149	95	54
NC_041730.1	134350001	134400000	*	168	149	19
NC_041730.1	134400001	134450000	*	101	78	23
NC_041730.1	134450001	134500000	*	57	41	16
NC_041730.1	134500001	134550000	*	1258	391	867
NC_041730.1	134550001	134600000	*	146	131	15
NC_041730.1	134600001	134650000	*	47	44	3
NC_041730.1	134650001	134700000	*	93	82	11
NC_041730.1	134700001	134750000	*	50	45	5
NC_041730.1	134750001	134800000	*	22	22	0
NC_041730.1	134800001	134850000	*	37	13	24
NC_041730.1	134850001	134900000	*	23	17	6
NC_041730.1	134900001	134950000	*	147	74	73
NC_041730.1	134950001	135000000	*	227	133	94
NC_041730.1	135000001	135050000	*	98	55	43
NC_041730.1	135050001	135100000	*	1432	352	1080
NC_041730.1	135100001	135150000	*	43	35	8
NC_041730.1	135150001	135200000	*	120	96	24
NC_041730.1	135200001	135250000	*	96	80	16
NC_041730.1	135250001	135300000	*	111	105	6
NC_041730.1	135300001	135350000	*	189	160	29
NC_041730.1	135350001	135400000	*	145	128	17
NC_041730.1	135400001	135450000	*	183	130	53
NC_041730.1	135450001	135500000	*	144	130	14
NC_041730.1	135500001	135550000	*	755	416	339
NC_041730.1	135550001	135600000	*	2316	1342	974
NC_041730.1	135600001	135650000	*	613	415	198
NC_041730.1	135650001	135700000	*	560	221	339
NC_041730.1	135700001	135750000	*	163	136	27
NC_041730.1	135750001	135800000	*	266	240	26
NC_041730.1	135800001	135850000	*	423	328	95
NC_041730.1	135850001	135900000	*	359	301	58
NC_041730.1	135900001	135950000	*	1041	922	119
NC_041730.1	135950001	136000000	*	1562	1138	424
NC_041730.1	136000001	136050000	*	866	739	127
NC_041730.1	136050001	136100000	*	620	541	79
NC_041730.1	136100001	136150000	*	660	559	101
NC_041730.1	136150001	136200000	*	1729	1042	687
NC_041730.1	136200001	136250000	*	4149	2117	2032
NC_041730.1	136250001	136300000	*	1273	1196	77
NC_041730.1	136300001	136350000	*	1502	589	913
NC_041730.1	136350001	136400000	*	317	285	32
NC_041730.1	136400001	136450000	*	455	400	55
NC_041730.1	136450001	136500000	*	430	374	56
NC_041730.1	136500001	136550000	*	696	533	163
NC_041730.1	136550001	136600000	*	718	554	164
NC_041730.1	136600001	136650000	*	623	523	100
NC_041730.1	136650001	136700000	*	332	268	64
NC_041730.1	136700001	136750000	*	306	215	91
NC_041730.1	136750001	136800000	*	122	96	26
NC_041730.1	136800001	136850000	*	260	178	82
NC_041730.1	136850001	136900000	*	185	141	44
NC_041730.1	136900001	136950000	*	2252	590	1662
NC_041730.1	136950001	137000000	*	486	411	75
NC_041730.1	137000001	137050000	*	538	452	86
NC_041730.1	137050001	137100000	*	509	448	61
NC_041730.1	137100001	137150000	*	687	586	101
NC_041730.1	137150001	137200000	*	677	580	97
NC_041730.1	137200001	137250000	*	393	282	111
NC_041730.1	137250001	137300000	*	472	385	87
NC_041730.1	137300001	137350000	*	212	169	43
NC_041730.1	137350001	137400000	*	701	556	145
NC_041730.1	137400001	137450000	*	536	382	154
NC_041730.1	137450001	137500000	*	308	248	60
NC_041730.1	137500001	137550000	*	665	560	105
NC_041730.1	137550001	137600000	*	572	462	110
NC_041730.1	137600001	137650000	*	542	423	119
NC_041730.1	137650001	137700000	*	1270	1048	222
NC_041730.1	137700001	137750000	*	272	245	27
NC_041730.1	137750001	137800000	*	2871	2635	236
NC_041730.1	137800001	137850000	*	4333	2916	1417
NC_041730.1	137850001	137900000	*	217	114	103
NC_041730.1	137900001	137950000	*	1642	648	994
NC_041730.1	137950001	138000000	*	714	590	124
NC_041730.1	138000001	138050000	*	756	552	204
NC_041730.1	138050001	138100000	*	640	532	108
NC_041730.1	138100001	138150000	*	442	368	74
NC_041730.1	138150001	138200000	*	1402	826	576
NC_041730.1	138200001	138250000	*	845	748	97
NC_041730.1	138250001	138300000	*	1613	940	673
NC_041730.1	138300001	138350000	*	967	845	122
NC_041730.1	138350001	138400000	*	1831	1598	233
NC_041730.1	138400001	138450000	*	1804	1695	109
NC_041730.1	138450001	138500000	*	4349	3816	533
NC_041730.1	138500001	138550000	*	661	557	104
NC_041730.1	138550001	138600000	*	334	280	54
NC_041730.1	138600001	138650000	*	584	473	111
NC_041730.1	138650001	138700000	*	199	167	32
NC_041730.1	138700001	138750000	*	484	371	113
NC_041730.1	138750001	138800000	*	339	274	65
NC_041730.1	138800001	138850000	*	194	161	33
NC_041730.1	138850001	138900000	*	567	495	72
NC_041730.1	138900001	138950000	*	896	821	75
NC_041730.1	138950001	139000000	*	766	526	240
NC_041730.1	139000001	139050000	*	548	472	76
NC_041730.1	139050001	139100000	*	552	455	97
NC_041730.1	139100001	139150000	*	267	242	25
NC_041730.1	139150001	139200000	*	329	267	62
NC_041730.1	139200001	139250000	*	329	260	69
NC_041730.1	139250001	139300000	*	381	344	37
NC_041730.1	139300001	139350000	*	1179	927	252
NC_041730.1	139350001	139400000	*	336	251	85
NC_041730.1	139400001	139450000	*	134	101	33
NC_041730.1	139450001	139500000	*	526	456	70
NC_041730.1	139500001	139550000	*	889	521	368
NC_041730.1	139550001	139600000	*	676	535	141
NC_041730.1	139600001	139650000	*	648	498	150
NC_041730.1	139650001	139700000	*	1064	900	164
NC_041730.1	139700001	139750000	*	544	372	172
NC_041730.1	139750001	139800000	*	350	299	51
NC_041730.1	139800001	139850000	*	2610	2448	162
NC_041730.1	139850001	139900000	*	1557	1177	380
NC_041730.1	139900001	139950000	*	1775	1525	250
NC_041730.1	139950001	140000000	*	1548	1217	331
NC_041730.1	140000001	140050000	*	2274	1812	462
NC_041730.1	140050001	140100000	*	2111	832	1279
NC_041730.1	140100001	140150000	*	610	325	285
NC_041730.1	140150001	140200000	*	353	319	34
NC_041730.1	140200001	140250000	*	486	363	123
NC_041730.1	140250001	140300000	*	938	829	109
NC_041730.1	140300001	140350000	*	756	629	127
NC_041730.1	140350001	140400000	*	346	195	151
NC_041730.1	140400001	140450000	*	1336	710	626
NC_041730.1	140450001	140500000	*	1194	737	457
NC_041730.1	140500001	140550000	*	1589	1121	468
NC_041730.1	140550001	140600000	*	544	320	224
NC_041730.1	140600001	140650000	*	1475	381	1094
NC_041730.1	140650001	140700000	*	458	324	134
NC_041730.1	140700001	140750000	*	1056	540	516
NC_041730.1	140750001	140800000	*	1461	716	745
NC_041730.1	140800001	140850000	*	906	856	50
NC_041730.1	140850001	140900000	*	2121	1857	264
NC_041730.1	140900001	140950000	*	2446	1589	857
NC_041730.1	140950001	141000000	*	6881	5500	1381
NC_041730.1	141000001	141050000	*	5895	5444	451
NC_041730.1	141050001	141100000	*	2598	1525	1073
NC_041730.1	141100001	141150000	*	188	168	20
NC_041730.1	141150001	141200000	*	1052	359	693
NC_041730.1	141200001	141250000	*	956	733	223
NC_041730.1	141250001	141300000	*	7727	7044	683
NC_041730.1	141300001	141350000	*	5840	5466	374
NC_041730.1	141350001	141400000	*	6687	4740	1947
NC_041730.1	141400001	141450000	*	5075	3541	1534
NC_041730.1	141450001	141500000	*	6516	5976	540
NC_041730.1	141500001	141550000	*	1004	518	486
NC_041730.1	141550001	141600000	*	1360	401	959
NC_041730.1	141650001	141700000	*	1252	814	438
NC_041730.1	141700001	141750000	*	361	320	41
NC_041730.1	141750001	141800000	*	127	112	15
NC_041730.1	141800001	141850000	*	184	122	62
NC_041730.1	141850001	141900000	*	1806	463	1343
NC_041730.1	141900001	141950000	*	460	380	80
NC_041730.1	141950001	142000000	*	478	376	102
NC_041731.1	1	50000	*	633	472	161
NC_041731.1	50001	100000	*	1978	1183	795
NC_041731.1	100001	150000	*	4262	1304	2958
NC_041731.1	150001	200000	*	692	471	221
NC_041731.1	200001	250000	*	455	190	265
NC_041731.1	250001	300000	*	282	193	89
NC_041731.1	300001	350000	*	1083	286	797
NC_041731.1	350001	400000	*	1499	319	1180
NC_041731.1	400001	450000	*	46	38	8
NC_041731.1	450001	500000	*	25	20	5
NC_041731.1	500001	550000	*	1638	295	1343
NC_041731.1	550001	600000	*	65	61	4
NC_041731.1	600001	650000	*	1430	547	883
NC_041731.1	650001	700000	*	52	30	22
NC_041731.1	700001	750000	*	193	182	11
NC_041731.1	750001	800000	*	307	269	38
NC_041731.1	800001	850000	*	4908	2410	2498
NC_041731.1	850001	900000	*	1116	846	270
NC_041731.1	900001	950000	*	1492	1100	392
NC_041731.1	950001	1000000	*	1062	552	510
NC_041731.1	1000001	1050000	*	253	138	115
NC_041731.1	1050001	1100000	*	34	25	9
NC_041731.1	1100001	1150000	*	129	111	18
NC_041731.1	1150001	1200000	*	57	32	25
NC_041731.1	1200001	1250000	*	139	114	25
NC_041731.1	1250001	1300000	*	99	80	19
NC_041731.1	1300001	1350000	*	132	88	44
NC_041731.1	1350001	1400000	*	126	100	26
NC_041731.1	1400001	1450000	*	110	91	19
NC_041731.1	1450001	1500000	*	74	52	22
NC_041731.1	1500001	1550000	*	1833	406	1427
NC_041731.1	1550001	1600000	*	548	416	132
NC_041731.1	1600001	1650000	*	3934	2486	1448
NC_041731.1	1650001	1700000	*	2306	1058	1248
NC_041731.1	1700001	1750000	*	290	231	59
NC_041731.1	1750001	1800000	*	948	718	230
NC_041731.1	1800001	1850000	*	449	315	134
NC_041731.1	1850001	1900000	*	666	559	107
NC_041731.1	1900001	1950000	*	1119	843	276
NC_041731.1	1950001	2000000	*	3516	1480	2036
NC_041731.1	2000001	2050000	*	3574	1826	1748
NC_041731.1	2050001	2100000	*	1023	880	143
NC_041731.1	2100001	2150000	*	1628	1338	290
NC_041731.1	2150001	2200000	*	1344	1094	250
NC_041731.1	2200001	2250000	*	294	259	35
NC_041731.1	2250001	2300000	*	425	332	93
NC_041731.1	2300001	2350000	*	75	50	25
NC_041731.1	2350001	2400000	*	40	33	7
NC_041731.1	2400001	2450000	*	313	292	21
NC_041731.1	2450001	2500000	*	255	241	14
NC_041731.1	2500001	2550000	*	273	193	80
NC_041731.1	2550001	2600000	*	1069	824	245
NC_041731.1	2600001	2650000	*	528	464	64
NC_041731.1	2650001	2700000	*	614	537	77
NC_041731.1	2700001	2750000	*	3288	2367	921
NC_041731.1	2750001	2800000	*	3481	1859	1622
NC_041731.1	2800001	2850000	*	936	795	141
NC_041731.1	2850001	2900000	*	156	108	48
NC_041731.1	2900001	2950000	*	101	96	5
NC_041731.1	2950001	3000000	*	193	172	21
NC_041731.1	3000001	3050000	*	145	129	16
NC_041731.1	3050001	3100000	*	1907	649	1258
NC_041731.1	3100001	3150000	*	1484	1078	406
NC_041731.1	3150001	3200000	*	488	268	220
NC_041731.1	3200001	3250000	*	196	93	103
NC_041731.1	3250001	3300000	*	401	225	176
NC_041731.1	3300001	3350000	*	1860	1357	503
NC_041731.1	3350001	3400000	*	5443	4147	1296
NC_041731.1	3400001	3450000	*	6212	5165	1047
NC_041731.1	3450001	3500000	*	1147	952	195
NC_041731.1	3500001	3550000	*	405	375	30
NC_041731.1	3550001	3600000	*	434	389	45
NC_041731.1	3600001	3650000	*	3241	938	2303
NC_041731.1	3650001	3700000	*	235	177	58
NC_041731.1	3700001	3750000	*	208	138	70
NC_041731.1	3750001	3800000	*	117	89	28
NC_041731.1	3800001	3850000	*	23	14	9
NC_041731.1	3850001	3900000	*	399	306	93
NC_041731.1	3900001	3950000	*	223	211	12
NC_041731.1	3950001	4000000	*	1297	673	624
NC_041731.1	4000001	4050000	*	278	180	98
NC_041731.1	4050001	4100000	*	121	113	8
NC_041731.1	4100001	4150000	*	278	223	55
NC_041731.1	4150001	4200000	*	126	119	7
NC_041731.1	4200001	4250000	*	133	94	39
NC_041731.1	4250001	4300000	*	1012	707	305
NC_041731.1	4300001	4350000	*	386	319	67
NC_041731.1	4350001	4400000	*	145	81	64
NC_041731.1	4400001	4450000	*	3081	796	2285
NC_041731.1	4450001	4500000	*	1081	614	467
NC_041731.1	4500001	4550000	*	1024	822	202
NC_041731.1	4550001	4600000	*	2961	2167	794
NC_041731.1	4600001	4650000	*	822	702	120
NC_041731.1	4650001	4700000	*	731	650	81
NC_041731.1	4700001	4750000	*	158	154	4
NC_041731.1	4750001	4800000	*	860	625	235
NC_041731.1	4800001	4850000	*	311	224	87
NC_041731.1	4850001	4900000	*	194	171	23
NC_041731.1	4900001	4950000	*	387	291	96
NC_041731.1	4950001	5000000	*	102	89	13
NC_041731.1	5000001	5050000	*	40	38	2
NC_041731.1	5100001	5150000	*	87	73	14
NC_041731.1	5150001	5200000	*	55	40	15
NC_041731.1	5200001	5250000	*	77	59	18
NC_041731.1	5250001	5300000	*	82	70	12
NC_041731.1	5300001	5350000	*	72	13	59
NC_041731.1	5350001	5400000	*	239	132	107
NC_041731.1	5400001	5450000	*	20	20	0
NC_041731.1	5450001	5500000	*	28	28	0
NC_041731.1	5500001	5550000	*	173	118	55
NC_041731.1	5550001	5600000	*	418	121	297
NC_041731.1	5600001	5650000	*	159	140	19
NC_041731.1	5700001	5750000	*	95	84	11
NC_041731.1	5750001	5800000	*	129	108	21
NC_041731.1	5800001	5850000	*	3109	1200	1909
