N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)								114:116	PVal 114:116	EF 114:116	LowerCI 114:116	UpperCI 114:116	115:116	PVal 115:116	EF 115:116	LowerCI 115:116	UpperCI 115:116	117:116	PVal 117:116	EF 117:116	LowerCI 117:116	UpperCI 117:116																Biological Processes	Molecular Function	PANTHER ID
381	14.78	18.43	43.7200009822845	33.5700005292892	27.0500004291534	tr|F6ZQM3|F6ZQM3_MONDO	Isocitrate dehydrogenase [NADP] OS=Monodelphis domestica GN=IDH1 PE=3 SV=1	NADP	13								0.977426409721375	0.726647973060608	1.15650296211243	0.845156857995454	1.13039653808968	0.681680679321289	0.00465443916618824	1.25553596019745	0.542939988125936	0.855874606259704	0.660338580608368	0.00208270596340299	1.23872601985931	0.533078800333398	0.817978581716552																		
382	14.76	14.76	75.67999958992	62.8400027751923	49.32000041008	tr|F7CY56|F7CY56_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=LOC100018191 PE=4 SV=1	MONDO	25								0.929159224033356	0.364433914422989	1.20855903625488	0.768815751783761	1.12294377632509	0.794897317886353	0.0258839391171932	1.20731198787689	0.658402571885509	0.959689061015382	0.658686220645905	0.00229665799997747	1.20670795440674	0.545853881413866	0.794841901911525																		
382	0	12.64	53.6899983882904	47.6500004529953	34.2299997806549	tr|F7CLC0|F7CLC0_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100016775 PE=4 SV=1	MONDO	20																																								
383	14.74	14.74	53.2700002193451	42.9899990558624	37.3800009489059	tr|F6PU97|F6PU97_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100011942 PE=4 SV=1	MONDO	14								1.00700402259827	0.921437799930573	1.16843903064728	0.861837028878108	1.17662280402263	1.54864501953125	0.000989374122582376	1.22950005531311	1.2595729563728	1.90405913717404	1.72258603572845	3.93046393583063E-05	1.17977595329285	1.46009590288782	2.03226558243048																		
384	14.73	14.73	39.6100014448166	35.1799994707108	29.6400010585785	tr|F7G4V0|F7G4V0_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=RCN2 PE=4 SV=1	MONDO	9								0.896715521812439	0.144570305943489	1.17000496387482	0.766420271280475	1.04916161170415	0.85831481218338	0.179202005267143	1.27392303943634	0.673757193812234	1.09342701432988	0.751963376998901	0.0193571094423532	1.25002205371857	0.601560088289611	0.939970804837316																		
385	14.72	14.82	38.1300002336502	27.590000629425	25.3500014543533	tr|F6WZ33|F6WZ33_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=GSDMD PE=4 SV=1	MONDO	10								0.917398571968079	0.364012598991394	1.23964595794678	0.740048855148581	1.13724943156637	0.629913687705994	0.0158406104892492	1.40466201305389	0.448445022255916	0.884815828623303	0.613962829113007	0.00328498706221581	1.28830802440643	0.476565244865163	0.790973239433562																		
386	14.59	14.59	18.4300005435944	16.2900000810623	13.9300003647804	tr|F7CLP5|F7CLP5_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=ACO1 PE=4 SV=1	MONDO	10								1.0144499540329	0.852869689464569	1.19879794120789	0.846222636160651	1.21612051635307	1.0531530380249	0.645865023136139	1.29964399337769	0.81033963407766	1.36872401997653	1.11622297763824	0.32213220000267	1.28325700759888	0.86983587155844	1.43240095809716																		
386	0	14.59	18.1799992918968	16.0799995064735	13.7500002980232	tr|F6VRU0|F6VRU0_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=ACO1 PE=4 SV=1	MONDO	10																																								
387	14.58	30.59	67.6100015640259	51.010000705719	40.4900014400482	tr|F6TK34|F6TK34_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=TPM3 PE=3 SV=1	MONDO	28								0.947434723377228	0.50765997171402	1.21491599082947	0.779835585776083	1.15105359569809	0.79895031452179	0.0280436594039202	1.20740699768066	0.66170754025487	0.964658200552776	0.749199271202087	0.00683313189074397	1.18247497081757	0.633585733052844	0.88590938635123																		
388	14.57	14.57	30.129998922348	28.5299986600876	28.5299986600876	tr|F7G177|F7G177_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100013432 PE=4 SV=1	MONDO	11								0.945381820201874	0.328315705060959	1.13476502895355	0.833107996880797	1.07278622857354	0.858395516872406	0.0476446710526943	1.1625599861145	0.738366645269917	0.997936280175935	0.823909997940063	0.00839036144316196	1.13447594642639	0.726247216201795	0.93470607468322																		
389	14.56	14.6	24.4299992918968	16.5399998426437	14.5699992775917	tr|F7EFE0|F7EFE0_MONDO	Uncharacterized protein OS=Monodelphis domestica PE=3 SV=1	MONDO	10								1.1141539812088	0.144072204828262	1.17419600486755	0.948865416497883	1.30823515354265	0.945316970348358	0.400575697422028	1.17050802707672	0.807612548125137	1.1065011019246	1.08847796916962	0.337484389543533	1.22821199893951	0.886229714503238	1.33688170231544																		
390	14.54	14.54	63.0200028419495	60.9399974346161	53.6499977111816	tr|F7AQ39|F7AQ39_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=RPL9 PE=4 SV=1	MONDO	14								1.03940296173096	0.489768713712692	1.1290819644928	0.920573522930972	1.17357113793082	1.20809495449066	0.00646996218711138	1.12899601459503	1.07006131011366	1.36393438887232	1.29933404922485	0.00145061896182597	1.14007604122162	1.13969068925664	1.48133961906473																		
391	14.48	14.53	60.2400004863739	56.6799998283386	46.8800008296967	tr|F6WVM3|F6WVM3_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SUCLG1 PE=3 SV=1	MONDO	11								0.984174728393555	0.835529386997223	1.20626199245453	0.815888036388292	1.1871725687954	1.09823298454285	0.437675595283508	1.33078694343567	0.825250796124854	1.46151411668001	1.0887279510498	0.574135482311249	1.43871903419495	0.756734237313414	1.56637362623542																		
392	14.46	14.84	25.9299993515015	16.0799995064735	12.3400002717972	tr|F6SRM2|F6SRM2_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=MYO1C PE=4 SV=1	MONDO	9								0.968094110488892	0.718442976474762	1.22661101818085	0.789242959780881	1.18747490256166	0.721504926681519	0.0108674904331565	1.25175404548645	0.576395122734459	0.903146710811995	0.804785490036011	0.204269707202911	1.44325995445251	0.557616448480549	1.16151466969342																		
393	14.43	14.43	62.9599988460541	43.2099997997284	38.8900011777878	tr|F6WXU2|F6WXU2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=YBX1 PE=4 SV=1	MONDO	21								1.09305500984192	0.281216889619827	1.21951699256897	0.896301582103704	1.33299915831486	1.67566204071045	0.0025372130330652	1.2372339963913	1.35436145918875	2.07318604322938	1.43140399456024	0.00749135902151465	1.22034394741058	1.17295127951222	1.74680520106092																		
394	14.4	14.48	25.8799999952316	22.5700005888939	19.8400005698204	tr|F7DTY4|F7DTY4_MONDO	Inosine-5'-monophosphate dehydrogenase OS=Monodelphis domestica GN=LOC100020776 PE=3 SV=1	MONDO	9								0.975314319133759	0.727280974388123	1.19027495384216	0.81940253887178	1.16089220618854	1.49808895587921	0.0556033290922642	1.51958096027374	0.98585662432184	2.27646745415042	1.663733959198	0.127008602023125	2.04576396942139	0.813258021974334	3.40360698843006																		
395	14.37	14.4	37.0200008153915	36.1699998378754	28.5100013017654	tr|F6XCG4|F6XCG4_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=FH PE=3 SV=1	MONDO	14								0.985420882701874	0.816658198833466	1.1518189907074	0.855534498607868	1.13502648653566	1.08022999763489	0.236509293317795	1.14919805526733	0.939985925562324	1.24139821252345	1.06147694587708	0.436556994915009	1.18294203281403	0.897319493628944	1.25566569614105																		
396	14.36	14.43	26.5300005674362	22.3800003528595	22.3800003528595	tr|F7DFZ7|F7DFZ7_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SGSH PE=4 SV=1	MONDO	11								1.07050704956055	0.42523530125618	1.23769903182983	0.864917093760583	1.3249655388081	0.934944987297058	0.429514706134796	1.23698902130127	0.755823189371178	1.15651668480712	0.959887385368347	0.698361814022064	1.3136420249939	0.730706971233512	1.26094840868137																		
397	14.34	14.4	37.950000166893	31.3300013542175	28.0099987983704	tr|F6PLG4|F6PLG4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=PSMD6 PE=4 SV=1	MONDO	9								1.07075798511505	0.31129589676857	1.16338098049164	0.920384640173982	1.2456994745924	0.927282571792603	0.389089614152908	1.22020399570465	0.759940612435964	1.13147389924862	0.972640991210938	0.730649709701538	1.20703399181366	0.805810770705364	1.17401073822293																		
398	14.32	14.41	27.0900011062622	16.4100006222725	15.1700004935265	tr|F7BHC0|F7BHC0_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=DLAT PE=3 SV=1	MONDO	10								1.07040095329285	0.272889107465744	1.14790403842926	0.932482958033264	1.22871757702339	1.19217705726624	0.0206898897886276	1.14802205562592	1.03846180604627	1.36864555595284	1.13589894771576	0.0648531913757324	1.14818000793457	0.989303889517374	1.30421646280115																		
399	14.29	14.35	58.5799992084503	49.2500007152557	44.7800010442734	tr|F6RY10|F6RY10_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=MAPRE1 PE=4 SV=1	MONDO	13								1.04267501831055	0.697680175304413	1.28512394428253	0.811341989968648	1.33996663213611	1.15458297729492	0.340403109788895	1.40453898906708	0.822036971762399	1.62165680772387	0.993466913700104	0.967418372631073	1.45747005939484	0.681637957017523	1.4479482817173																		
400	14.28	14.28	30.4500013589859	18.91999989748	17.1200007200241	tr|H9H7P9|H9H7P9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=ALDH4A1 PE=3 SV=1	MONDO	8								1.0608149766922	0.382590800523758	1.16575801372528	0.90997871273668	1.23665356015873	1.1151260137558	0.131798505783081	1.16521000862122	0.95701719475901	1.29935599210214	1.2350560426712	0.0148206101730466	1.16503298282623	1.0601039291395	1.4388810253508																		
401	14.24	14.39	28.6700010299683	24.7299998998642	21.8600004911423	tr|F7BRN9|F7BRN9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PTBP1 PE=4 SV=1	MONDO	10								0.885087788105011	0.364849805831909	1.39346301555634	0.635171352396204	1.2333370982449	0.859873473644257	0.225995495915413	1.34059298038483	0.641412782422166	1.15274034278661	0.949374198913574	0.633611619472504	1.32307398319244	0.717551861025058	1.25609230289672																		
401	0	14.39	30.129998922348	25.9900003671646	22.9800000786781	tr|F6PHV4|F6PHV4_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PTBP1 PE=4 SV=1	MONDO	10																																								
402	14.18	14.18	49.4300007820129	38.6400014162064	38.6400014162064	tr|F7BJN2|F7BJN2_MONDO	60S ribosomal protein L18a OS=Monodelphis domestica GN=RPL18A PE=3 SV=1	MONDO	10								1.0604749917984	0.29136461019516	1.12734305858612	0.940685254343444	1.1955191208081	1.31915497779846	0.0139963999390602	1.22631394863129	1.07570739064886	1.61769814968065	1.47810101509094	0.000273493787972257	1.15775001049042	1.2767013618638	1.71127146572744																		
403	14.13	14.35	57.1399986743927	40.5499994754791	37.3299986124039	tr|F6PJU2|F6PJU2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100019480 PE=3 SV=1	MONDO	9								0.950659692287445	0.421813696622849	1.16037702560425	0.81926793732615	1.10312366609836	1.29293596744537	0.00685374578461051	1.16095101833344	1.11368692307226	1.50103532804563	1.14083194732666	0.072309322655201	1.16083002090454	0.98277260820469	1.32431197326378																		
403	0	14.35	50.6900012493134	40.5499994754791	37.3299986124039	tr|F6QT62|F6QT62_MONDO	Uncharacterized protein OS=Monodelphis domestica PE=3 SV=1	MONDO	9																																								
404	14.12	14.13	47.1700012683868	36.2300008535385	33.9599996805191	tr|F7E424|F7E424_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=BSG PE=4 SV=1	MONDO	11								1.02436494827271	0.73364132642746	1.1876540184021	0.862511246878878	1.21659114712634	1.46728897094727	0.039101380854845	1.42638504505157	1.02867663681528	2.09291904492829	1.31728494167328	0.0533970706164837	1.32515799999237	0.994058777655844	1.74561067872783																		
404	0	12.13	37.7499997615814	30.4199993610382	25.0699996948242	tr|F7E458|F7E458_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=BSG PE=4 SV=1	MONDO	11																																								
405	14.09	14.36	21.9699993729591	15.9700006246567	12.3099997639656	tr|F7ERQ8|F7ERQ8_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=AARS PE=3 SV=1	MONDO	7								1.03248405456543	0.677602589130402	1.20484697818756	0.856942062566804	1.24398529317	0.840979874134064	0.332152098417282	1.5141099691391	0.555428529812952	1.27333601127173	0.874815225601196	0.253575414419174	1.30552899837494	0.67008486727612	1.14209664524228																		
406	14.08	14.08	31.2599986791611	19.7999998927116	13.8999998569489	tr|F7EGU4|F7EGU4_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PSMD2 PE=4 SV=1	MONDO	9								1.04328298568726	0.500874698162079	1.15581297874451	0.902639964140664	1.20584001536065	1.12112998962402	0.104318998754025	1.15751802921295	0.968563738386287	1.29772817608114	1.09115302562714	0.200416803359985	1.16000401973724	0.940645900411877	1.26574189587593																		
407	14.04	14.04	33.5200011730194	27.2199988365173	22.6400002837181	tr|F7EZT1|F7EZT1_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PDHB PE=4 SV=1	MONDO	11								1.06839299201965	0.494678288698196	1.25990295410156	0.847996259189284	1.34607148678697	1.12054395675659	0.344241499900818	1.32344794273376	0.846685328961223	1.48298159431226	1.17719602584839	0.317705303430557	1.4594019651413	0.806629053520847	1.71800219347966																		
408	14.01	14.17	22.2900003194809	12.3000003397465	11.6700001060963	tr|F7EUM5|F7EUM5_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=AP2B1 PE=4 SV=1	MONDO	10								1.06933999061584	0.72483891248703	2.03951501846313	0.52431091751491	2.18093497070424	0.912822782993317	0.561967670917511	1.76751101016998	0.516445316459743	1.61342431927469	1.21586501598358	0.257391303777695	1.70974004268646	0.711140281930304	2.07881310432875																		
408	0	14.17	21.2400004267693	12.4899998307228	11.8500001728535	tr|F7EU88|F7EU88_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=AP2B1 PE=4 SV=1	MONDO	10																																								
409	14	14	48.6900001764297	42.4100011587143	42.4100011587143	tr|F7A567|F7A567_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=CDC42 PE=3 SV=1	MONDO	9								0.976729571819305	0.712436497211456	1.16073894500732	0.841472215626523	1.133728052751	0.862609624862671	0.123956501483917	1.22414100170135	0.704665249888522	1.05595581025662	0.795728802680969	0.0195926893502474	1.19363498687744	0.666643330188069	0.949809738946101																		
410	13.98	13.98	18.24000030756	9.63699966669083	9.63699966669083	tr|F7BU86|F7BU86_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=MAN2B1 PE=4 SV=1	MONDO	13								1.04724097251892	0.544737577438354	1.20051300525665	0.87232788643971	1.25722640714659	1.00098705291748	0.99062192440033	1.22783303260803	0.815246883194933	1.22904496878505	0.994342088699341	0.933286488056183	1.18028402328491	0.842460008847645	1.17360608097158																		
411	13.97	14.03	46.0500001907349	41.5800005197525	41.5800005197525	tr|F6WHS7|F6WHS7_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=PIR PE=3 SV=1	MONDO	12								0.96921569108963	0.617974817752838	1.15668201446533	0.837927519377608	1.12107435802096	0.846621870994568	0.0631550028920174	1.19604396820068	0.707851796007313	1.01259698214983	0.815397799015045	0.0309541895985603	1.1948549747467	0.682424073421881	0.97428211655064																		
412	13.87	13.96	21.1300000548363	14.640000462532	12.8499999642372	tr|F7E3K7|F7E3K7_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PFKP PE=4 SV=1	MONDO	10								0.960011184215546	0.504481792449951	1.14200603961945	0.84063582057364	1.09633857047637	0.812310576438904	0.0375696606934071	1.21284902095795	0.669754076890226	0.98521008734771	0.838428914546967	0.108842797577381	1.25106298923492	0.670173222101071	1.04892738409412																		
412	0	13.31	20.0800001621246	12.7399995923042	11.9699999690056	tr|F7E3N2|F7E3N2_MONDO	6-phosphofructokinase (Fragment) OS=Monodelphis domestica GN=PFKP PE=3 SV=1	MONDO	10																																								
413	13.85	13.89	55.0899982452393	46.7599987983704	35.6499999761581	tr|F6Y0L9|F6Y0L9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=LOC100019421 PE=4 SV=1	MONDO	9								0.982975721359253	0.797564327716827	1.16462898254395	0.844024780503144	1.14480201423203	1.06313395500183	0.497910290956497	1.22455203533173	0.868181934558487	1.30186284842776	0.935791373252869	0.500784575939178	1.24746894836426	0.75015203743542	1.1673706802801																		
413	0	13.89	58.9100003242493	50	38.1199985742569	tr|F6Y0J1|F6Y0J1_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=LOC100019421 PE=4 SV=1	MONDO	9																																								
414	13.84	14.01	23.0900004506111	16.9300004839897	13.3799999952316	tr|F6RFI6|F6RFI6_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=FAM120A PE=4 SV=1	MONDO	9								0.955650687217712	0.520114123821259	1.18375301361084	0.807305811456953	1.13125438095324	0.919034123420715	0.207948192954063	1.16203701496124	0.79088196984101	1.06795166942733	1.04425394535065	0.666413486003876	1.27541995048523	0.818753027152636	1.33186231527313																		
415	13.81	13.85	12.610000371933	5.05999997258186	3.73499989509583	tr|F7AA38|F7AA38_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=PRRC2C PE=4 SV=1	MONDO	8								1.04218697547913	0.623052477836609	1.20160901546478	0.867326195181723	1.25230126553569	1.08460795879364	0.588062226772308	1.38693797588348	0.782016195138605	1.50428396699637	1.20345997810364	0.0316980108618736	1.17929196357727	1.0204936650743	1.4192306806645																		
416	13.79	13.84	47.299998998642	44.8100000619888	44.8100000619888	tr|F6UK56|F6UK56_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=CLIC1 PE=4 SV=1	MONDO	8								0.956063091754913	0.763514995574951	1.43842697143555	0.664658763177087	1.37522693757433	0.698156893253326	0.113777302205563	1.6202939748764	0.430882854641598	1.13121940765679	0.683207809925079	0.00972663145512342	1.27280795574188	0.53677210834753	0.869592335897629																		
417	13.79	13.8	53.82000207901	45.8000004291534	40.8399999141693	tr|F6U790|F6U790_MONDO	Uncharacterized protein OS=Monodelphis domestica PE=4 SV=1	MONDO	12								0.914375305175781	0.297235995531082	1.21878004074097	0.750238168176663	1.11442237169467	0.681672394275665	0.0697347670793533	1.53461098670959	0.444198823141009	1.04610194559207	0.610994219779968	0.0363557487726212	1.5626859664917	0.390989765622378	0.954792092857701																		
418	13.78	13.78	86.9599997997284	83.4800004959106	69.5699989795685	tr|F6PJ02|F6PJ02_MONDO	Nucleoside diphosphate kinase OS=Monodelphis domestica GN=NME1 PE=3 SV=1	MONDO	19								0.990194797515869	0.884821772575378	1.167799949646	0.847914745856972	1.15634943467876	0.682721614837646	0.00117721897549927	1.18732702732086	0.575007221370316	0.810613825432881	0.524731814861298	0.00336619094014168	1.42023694515228	0.369467796660531	0.745243509762823																		
419	13.77	13.79	20.0299993157387	16.5399998426437	15.6299993395805	tr|F7EJZ4|F7EJZ4_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=GUSB PE=4 SV=1	MONDO	13								1.00772202014923	0.912936210632324	1.1741030216217	0.858290969013381	1.18316946881194	0.866941511631012	0.114245198667049	1.20587503910065	0.718931467623366	1.04542312923602	0.943834006786346	0.42793020606041	1.17642295360565	0.802291390093642	1.11034798997705																		
420	13.73	13.82	32.4400007724762	26.0899990797043	23.0800002813339	tr|F6XMW6|F6XMW6_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SLC25A1 PE=3 SV=1	MONDO	7								0.979979574680328	0.731159389019012	1.1473480463028	0.854125805886197	1.12437765042612	0.955998420715332	0.454118311405182	1.14752995967865	0.833092341208282	1.09703682917632	1.01446604728699	0.80730402469635	1.1478259563446	0.883815217524512	1.16443046090632																		
421	13.72	13.72	34.5699995756149	25.9299993515015	25.9299993515015	tr|F7FTW2|F7FTW2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100027901 PE=4 SV=1	MONDO	13								0.992486476898193	0.903820276260376	1.15768897533417	0.857299756708585	1.14899065247329	1.20574605464935	0.0536333508789539	1.21061897277832	0.995974853989126	1.45969905011111	1.05314600467682	0.413807809352875	1.15528500080109	0.911589784292669	1.21668378285672																		
421	0	12.14	38.7800008058548	28.0600011348724	28.0600011348724	tr|F7FTX3|F7FTX3_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100027901 PE=4 SV=1	MONDO	12																																								
422	13.72	13.72	59.0900003910065	38.3100003004074	38.3100003004074	tr|F6RZ66|F6RZ66_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100024883 PE=3 SV=1	MONDO	13								1.05413794517517	0.389408200979233	1.14922094345093	0.917263082597296	1.21143740388163	1.54529297351837	0.0185996498912573	1.3948689699173	1.10784095627992	2.15548121819201	1.17349898815155	0.0383644513785839	1.15963101387024	1.01195895428411	1.36082582140588																		
423	13.69	13.69	27.6399999856949	22.9599997401237	18.7299996614456	tr|F6YEA5|F6YEA5_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=GLS PE=3 SV=1	MONDO	11								0.9994056224823	0.992707371711731	1.1599839925766	0.861568460321925	1.15929452417052	1.10118901729584	0.241626307368279	1.1950900554657	0.921427646610891	1.3160200437583	1.08967804908752	0.357165694236755	1.22885203361511	0.886744717247888	1.33905308660695																		
424	13.68	13.68	38.6900007724762	33.6699992418289	33.6699992418289	tr|F6RPA6|F6RPA6_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SRI PE=4 SV=1	MONDO	8								0.995699286460876	0.942301988601685	1.1500049829483	0.865821714883506	1.14505914094808	0.723957479000092	0.00127248198259622	1.14904701709747	0.630050353229957	0.831861181750462	0.668553173542023	0.000398901087464765	1.14936494827271	0.58167179584408	0.76841158372568																		
425	13.65	13.69	14.8800000548363	10.5400003492832	8.27800035476685	tr|F6QGH4|F6QGH4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=ATP13A1 PE=3 SV=1	MONDO	7								0.968408823013306	0.719433903694153	1.25999796390533	0.768579672947839	1.22019314522473	1.06940901279449	0.420147806406021	1.23064994812012	0.868979041869764	1.31606814611473	1.17184996604919	0.103467896580696	1.23302900791168	0.950383128482838	1.44492500105898																		
426	13.64	13.64	57.4199974536896	57.4199974536896	42.5799995660782	tr|F7DLD0|F7DLD0_MONDO	Superoxide dismutase [Cu-Zn] OS=Monodelphis domestica GN=SOD1 PE=3 SV=1	Cu-Zn	12								0.925248086452484	0.244041606783867	1.15542495250702	0.800785965756494	1.06905472634657	0.42528560757637	0.000583403627388179	1.4065819978714	0.302353938995353	0.598199079570723	0.378688395023346	0.000411465502111241	1.44138395786285	0.26272555134083	0.545835377615482																		
426	0	13.64	57.4199974536896	57.4199974536896	42.5799995660782	tr|F7DL05|F7DL05_MONDO	Superoxide dismutase [Cu-Zn] OS=Monodelphis domestica GN=SOD1 PE=3 SV=1	Cu-Zn	12																																								
426	0	13.64	57.7899992465973	57.7899992465973	42.8600013256073	tr|F6VK78|F6VK78_MONDO	Superoxide dismutase [Cu-Zn] OS=Monodelphis domestica GN=SOD1 PE=3 SV=1	Cu-Zn	12																																								
427	13.55	14.06	50.67999958992	41.8900012969971	39.860001206398	tr|F7A7G7|F7A7G7_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=LOC100012461 PE=4 SV=1	MONDO	13								1.02162802219391	0.757574021816254	1.18378102779388	0.863021114722402	1.20938387013574	1.16080904006958	0.0727857127785683	1.18432700634003	0.980142337256055	1.37477749535805	1.16396903991699	0.069074958562851	1.18427896499634	0.982850387721437	1.37846404988068																		
427	0	11.88	51.2399971485138	42.0500010251999	39.9300009012222	tr|F7A758|F7A758_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100012461 PE=4 SV=1	MONDO	11																																								
428	13.54	13.54	50	42.4100011587143	38.9200001955032	tr|F6X332|F6X332_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100021757 PE=4 SV=1	MONDO	11								0.907438516616821	0.157045498490334	1.15598499774933	0.784991603164037	1.04898531158895	0.697561025619507	0.0117972595617175	1.28683805465698	0.542073668939988	0.897648073212736	0.685530424118042	0.00939437281340361	1.2863609790802	0.53292227863459	0.881839587557749																		
429	13.51	13.51	44.760000705719	34.2799991369247	30.8800011873245	tr|F6RA25|F6RA25_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=EIF3H PE=4 SV=1	MONDO	10								1.11530101299286	0.191145494580269	1.19873404502869	0.930399046909666	1.33694929472952	1.30091905593872	0.170393005013466	1.51187300682068	0.860468471934972	1.96682440473239	1.14264404773712	0.129424497485161	1.20407104492188	0.94898390967558	1.3758246125326																		
430	13.49	13.49	34.0900003910065	27.6899993419647	25.8300006389618	tr|F6RI07|F6RI07_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PCYOX1 PE=4 SV=1	MONDO	11								0.978152513504028	0.78223329782486	1.21494400501251	0.805100901332448	1.18840053226964	0.865165412425995	0.395101487636566	1.49247896671295	0.579683487487561	1.29124118077333	0.788585722446442	0.111537598073483	1.37225198745728	0.574665389195506	1.08213832490756																		
431	13.46	13.46	17.2800004482269	15.7100006937981	14.5300000905991	tr|F7GFH3|F7GFH3_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CD44 PE=4 SV=1	MONDO	10								1.17964994907379	0.382597088813782	1.53605794906616	0.767972295440386	1.81201068139029	3.03658294677734	0.0624321810901165	3.28660988807678	0.92392557990941	9.98006353884375	2.14631605148315	0.139331698417664	2.99512505531311	0.716603150735146	6.4284849824179																		
431	0	13.46	17.2499999403954	15.6900003552437	14.5099997520447	tr|F6SB33|F6SB33_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CD44 PE=4 SV=1	MONDO	10																																								
431	0	13.46	18.9300000667572	17.7499994635582	16.4199993014336	tr|F7GFI8|F7GFI8_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CD44 PE=4 SV=1	MONDO	10																																								
431	0	13.46	17.7799999713898	16.6700005531311	15.4200002551079	tr|F7GFH9|F7GFH9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CD44 PE=4 SV=1	MONDO	10																																								
431	0	11.38	21.5599998831749	19.3800002336502	17.7499994635582	tr|F7GFH5|F7GFH5_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CD44 PE=4 SV=1	MONDO	9																																								
431	0	11.38	25.1599997282028	23.4099999070168	21.4399993419647	tr|F7GFI5|F7GFI5_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CD44 PE=4 SV=1	MONDO	9																																								
431	0	11.38	19.4399997591972	19.4399997591972	19.4399997591972	tr|F7GFJ2|F7GFJ2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=CD44 PE=4 SV=1	MONDO	9																																								
432	13.43	13.9	45.210000872612	29.7300010919571	24.5700001716614	tr|F6VUJ1|F6VUJ1_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=PSMC5 PE=3 SV=1	MONDO	10								0.957105278968811	0.539331078529358	1.16815495491028	0.819330753121124	1.1180472739982	1.02667796611786	0.694117307662964	1.15792596340179	0.886652513690642	1.18881707302042	1.04694199562073	0.45269438624382	1.14134705066681	0.917286284666064	1.19492415892094																		
