chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
4	21388821	21399446	-	NC_052535.1	E1BXG9	PPID	0.941889587124465
5	5420413	5532090	+	NC_052536.1	E1BXF4	RCN1	1.06659614524313
4	49422344	49443508	+	NC_052535.1	E1BRR6	SCARB2	0.974989638258234
13	2910564	2921623	-	NC_052544.1	F1NVA4	NPM1	1.64816239115319
12	5174686	5244084	+	NC_052543.1	O57348	NA	1.57761124012947
11	17257331	17261432	-	NC_052542.1	Q5ZJV5	COX4I1	1.03752840611575
2	35724170	35741116	+	NC_052533.1	Q5ZIP7	RAB5A	0.899497566844078
2	20526961	20529937	+	NC_052533.1	F1NFU9	ACBD7	1.12201846260855
1	188150481	188166519	+	NC_052532.1	F1NWG2	CTSC	0.588843661701567
7	15445477	15463405	-	NC_052538.1	E1BZE6	HNRNPA3	0.529663439809776
1	137501753	137519986	-	NC_052532.1	A0A1D5PJ79	LAMP1	0.578096048910925
6	12221028	12229378	-	NC_052537.1	F1NT28	PPA1	0.633869712850307
9	586102	601589	+	NC_052540.1	Q49B65	EFHD1	1.07398941011521
1	168205188	168214676	-	NC_052532.1	E1BXC2	ESD	1.02801630224724
2	4009516	4010691	+	NC_052533.1	C4PFJ9	CATHL3	1.25602997424109
27	5110516	5119461	-	NC_052558.1	F1NBS9	VAT1	1.18304154390546
8	12309389	12626349	+	NC_052539.1	E1C4J1	DPYD	0.93325429811988
1	109677386	109684469	+	NC_052532.1	E1C699	NDUFV3	0.895364755709024
20	9878334	9894436	-	NC_052551.1	Q5ZI93	TPD52L2	1.03752841636743
5	25232835	25249632	+	NC_052536.1	E1BRL4	SNAP23	1.08642564020797
1	84417582	84426143	-	NC_052532.1	F1NR99	CPOX	1.27643877707621
2	60053578	60098493	+	NC_052533.1	Q5F422	DEK	0.924698162128567
5	24662861	24667622	+	NC_052536.1	E1BU39	LOC423222	0.334965440747151
3	56534326	56566413	+	NC_052534.1	Q5ZMP2	STX7	1.42560761948331
1	79873659	79876781	-	NC_052532.1	R4GJH2	NDUFB4	0.758577582522611
Z	46680306	46686639	-	NC_052572.1	F1NQ53	SRP19	0.974989630652376
14	6886541	6888473	-	NC_052545.1	E1C4C0	NDUFAB1	1.55238702654117
6	27498618	27518499	+	NC_052537.1	Q5ZIG7	RCJMB04_26g6	0.920449575681202
Z	58159392	58167806	+	NC_052572.1	F1NBA4	GLRX	1.65576998916399
8	19460723	19463084	-	NC_052539.1	A0A1D5P8C3	HYI	1.01391139518627
10	5100764	5126129	+	NC_052541.1	A0A1C9KD18	ANXA2	0.543250326585637
5	57848687	57861369	+	NC_052536.1	Q90706	CLE7	0.642687729628435
12	3243952	3262378	NA	ENSGALG00000003806	O93467	cRhoA	1.01391138671383
9	13352375	13392080	-	NC_052540.1	E1BYG9	CCDC50	0.877000834245334
1	143965754	143995831	+	NC_052532.1	E1BZY3	GGACT	0.920449574471474
2	24031759	24125655	-	NC_052533.1	Q5ZIF4	SLC25A13	0.69342580266447
Z	10903106	10924048	-	NC_052572.1	Q5ZL63	RCJMB04_7i6	0.939723330192801
34	29671	32152	+	NC_052565.1	A0A1D5NYW5	FKBP11	0.538269788955628
2	110038580	110063999	-	NC_052533.1	Q5ZHQ8	TCEA1	0.895364767204082
10	10922513	10935548	+	NC_052541.1	F1NXN3	GATM	0.323593661662625
5	12095947	12103277	-	NC_052536.1	F1NW65	HPS5	0.853100105718446
3	23799669	23831011	-	NC_052534.1	E1C0L2	HAAO	0.954992585594236
4	9301241	9331959	-	NC_052535.1	Q5F3C9	SH3BGRL	0.864967913946713
6	23108642	23111117	-	NC_052537.1	E1C1D7	HOGA1	1.03276142338944
17	2230502	2232905	+	NC_052548.1	E1BTG1	RPL12	0.751622898133918
21	298629	302394	-	NC_052552.1	F1P4I3	VAMP3	1.14024978643692
15	8127409	8129840	+	NC_052546.1	F1P470	DDTL	0.862978546829415
28	4878812	4887612	-	NC_052559.1	F1NK75	TPM4	1.0739894326858
12	14923715	15025940	-	NC_052543.1	A0A1L1RKI8	SUCLG2	1.03038613627889
5	27538193	27545237	+	NC_052536.1	Q5ZI09	RCJMB04_31j3	1.13240035476815
26	4417220	4422747	+	NC_052557.1	E1C4N0	RPS10	0.758577576636476
9	4054332	4072687	+	NC_052540.1	Q9DDU8	TRA2B	0.905732608108612
4	65786361	65801197	-	NC_052535.1	E1C1T1	OCIAD2	2.70395836612351
7	2795396	2813128	NA	ENSGALG00000002907	F1NZG0	NA	2.81838296575748
3	27268188	27333271	+	NC_052534.1	F1N8A7	RBKS	0.968277853522585
8	20843879	20863362	+	NC_052539.1	A0A1L1RXF9	AKR1A1	0.826037948034926
8	20455193	20459588	+	NC_052539.1	F1NB02	RPS8	0.622300282582464
4	42868402	42870458	-	NC_052535.1	F1NPU8	HMGB2	1.23026878738453
Z	24780615	24796403	-	NC_052572.1	F1NTQ2	HEXB	0.968277862959878
KZ626826.1	5251	9454	NA	ENSGALG00000037805	A0A1D5PDV6	RPS19	0.995405428753749
2	23751008	23771041	-	NC_052533.1	F1NCU9	PON1	0.918332610709048
6	32826750	32894615	+	NC_052537.1	A0A1D5PR69	LHPP	0.432513843487708
28	3611681	3614752	+	NC_052559.1	F1NYM3	NDUFS7	0.946237149891167
4	59465362	59473017	-	NC_052535.1	Q5ZK81	RCJMB04_12i19	0.57676646759483
4	19787764	19794260	-	NC_052535.1	F1P4V1	FGA	1.15611224574193
3	15188688	15239753	+	NC_052534.1	F1P0K1	RRBP1	0.979489981105341
3	30533595	30544231	+	NC_052534.1	E1C7F4	EPHX1L	0.751622900444324
13	12509044	12513175	+	NC_052544.1	F1P2A1	ATOX1	1.30016957716298
19	3356443	3370887	-	NC_052550.1	F1NYA2	EIF4H	0.959400629722297
3	15242588	15253936	-	NC_052534.1	Z4YJB8	DSTN	0.972747214641303
2	91470577	91484819	-	NC_052533.1	Q5ZLV5	RCJMB04_4l9	1.22743925567689
34	1481162	1483356	-	NC_052565.1	A0A1D5P8F9	CNPY2	1.5812480338494
4	79462231	79468648	-	NC_052535.1	Q5ZHV6	RCJMB04_32n8	1.03276141875155
28	2975634	2978606	-	NC_052559.1	A0A1D5P6V5	PLIN4	0.941889590766539
1	194868669	194878330	-	NC_052532.1	A0A1D5PT30	MRPL48	0.437522105926494
1	48284881	48291405	-	NC_052532.1	F1NMB9	HEBP1	0.82413812040639
9	15868737	15886985	+	NC_052540.1	A0A1L1RNR4	KNG1	1.01859140124833
4	14171875	14200327	-	NC_052535.1	E1BXR1	LOC772071	1.00230524689985
6	13026138	13034057	-	NC_052537.1	Q5ZMJ0	PPIF	1.33659555402605
23	1787045	1799611	+	NC_052554.1	E1C319	STX12	1.01859137283469
1	139124403	139177365	+	NC_052532.1	F1P2P4	NAXD	1.29121928220344
26	113143	130788	-	NC_052557.1	Q646T7	FKBP51	1.02329299367926
1	179443446	179459998	-	NC_052532.1	R4GFJ9	FDX1	1.74984669150534
10	13188004	13190538	+	NC_052541.1	E1C892	MRPL46	0.575439947915107
15	10911556	10927791	+	NC_052546.1	F1N9B4	LOC417013	0.606736330978441
19	6128489	6133422	-	NC_052550.1	O12945	NA	1.50660708833559
1	77707171	77722965	-	NC_052532.1	A0A1L1RJW7	GSTK1	0.941889597745022
3	64579867	64583428	-	NC_052534.1	A0A1D5PDE6	MARCKS	1.33659553805338
13	287298	329949	+	NC_052544.1	F1NDS5	PFDN1	0.512861388800775
15	1330898	1338264	+	NC_052546.1	Q5ZJ38	RANBP1	0.920449579835823
11	7380609	7404645	-	NC_052542.1	A0A1D5PND8	GPT2	0.970509961572443
1	104102582	104113789	-	NC_052532.1	F1NEF2	CCT8	0.496592314499497
3	41509264	41515763	-	NC_052534.1	A0A1L1RLU1	SULT6B1L	0.893305472609224
9	23151526	23160305	-	NC_052540.1	F1NBC2	AADAC	1.08392690862049
1	79851417	79870330	+	NC_052532.1	E1C3Y2	HGD	1.0046157859407
2	147255593	147261687	-	NC_052533.1	A0A1D5P7D9	LY6E	2.71019161851675
15	1019073	1053022	-	NC_052546.1	F1P4U5	TXNRD2	0.954992575520266
30	138509	165785	+	NC_052561.1	Q90633	NA	0.957194077218593
26	3274746	3296607	+	NC_052557.1	F1NSA8	RAP1A	1.80301777857939
1	49945651	49965423	+	NC_052532.1	F1NH21	ST13P5	0.993116061109343
11	9964110	10085005	-	NC_052542.1	F1NIQ9	PEPD	1.18304157653226
2	105791008	105800067	+	NC_052533.1	A0A1I7Q422	TTR	2.17770979621157
1	45587098	45601820	+	NC_052532.1	Q5ZIL5	METAP2	1.5559656341102
2	128180402	128195019	-	NC_052533.1	Q5ZL53	RCJMB04_7l20	1.02093949675436
24	4449754	4452924	-	NC_052555.1	F1NIL3	ATP5L	1.00693169061518
25	2074652	2086546	NA	ENSGALG00000039205	A0A1D5P2D9	LOC101751456	0.866961896341496
4	88333428	88363652	-	NC_052535.1	E1BUR3	DDRGK1	1.00230524581231
2	49847187	49875279	+	NC_052533.1	A0A1D5P1T0	RALA	0.950604793447574
15	9282941	9285478	-	NC_052546.1	Q5F412	DYL1	0.586138167320299
2	65631437	65660998	+	NC_052533.1	E1BW06	ECI2	0.732824533241428
2	647125	762887	+	NC_052533.1	Q98906	MAP4	1.03276142387021
3	34357122	34370597	+	NC_052534.1	F1NSP8	HNRNPU	1.46554785933429
3	15278752	15281087	+	NC_052534.1	R4GLT1	CST3	1.01624868472842
14	6233523	6266655	+	NC_052545.1	F1NQR2	SLC9A3R2	0.77624711998587
4	4362727	4381736	-	NC_052535.1	Q5ZKQ9	RBMX	0.963829030315102
13	13179177	13196139	+	NC_052544.1	Q6WNG8	HNRNPH2	0.889201118143402
7	6842280	6853112	-	NC_052538.1	F1NE33	FTCD	1.17219538694522
1	62141900	62159550	NA	ENSGALG00000003466	E1C1I6	LOC772271	0.885115607371405
4	79234544	79261514	+	NC_052535.1	F1NQF6	MAN2B2	1.0046157986867
Z	83292085	83324541	+	NC_052572.1	Q5ZHQ7	MTAP	1.33045443931538
7	5865059	5925841	-	NC_052538.1	F1P1M1	UGT1A1	0.95279617606652
35	500618	508329	+	NC_052566.1	A0A1D5PRI6	NEDD8	0.571478639996602
12	3029728	3030670	-	NC_052543.1	R4GH86	GPX1	1.15611223811026
12	1458562	1501024	-	NC_052543.1	A0A1D5PWF8	PFKFB4	1.07398939839257
21	630643	633432	+	NC_052552.1	F1N9J4	RPL22	0.724435976361006
21	1922049	1956082	+	NC_052552.1	Q5ZLB5	RCJMB04_6n13	0.461317567988936
12	10981795	10984175	+	NC_052543.1	A0A1D5PC35	LSM3	0.988553088590155
3	12149019	12180902	-	NC_052534.1	F1NGM2	COQ8A	0.937562002382199
17	1184871	1186854	-	NC_052548.1	Q8QFM7	L-PGDS	0.883079916824119
9	15846113	15853373	+	NC_052540.1	F1NHT5	FETUB	0.963829035032465
28	3683913	3691966	-	NC_052559.1	A0A1D5PIZ1	THOP1	0.944060886781445
1	108078962	108085389	-	NC_052532.1	F1P0C0	HMGN1	1.28233056649309
7	6586514	6627361	-	NC_052538.1	Q5ZIQ5	RCJMB04_24e8	0.933254295867652
3	81986424	82009426	+	NC_052534.1	F1P5N7	ASRGL1	1.06659609545879
5	26962286	27052593	+	NC_052536.1	A0A1D5NU72	SYNJ2BP	1.05681753237838
8	4812248	4818665	-	NC_052539.1	Q8QH01	FMO3	1.41253751666878
10	18531517	18536836	-	NC_052541.1	A0A1D5NUQ4	RPL4	0.679203635743304
14	6498716	6502018	-	NC_052545.1	F1NAX3	PGP	0.829850761641069
1	44669570	44741008	-	NC_052532.1	A0A1D5PHV9	EEA1	1.17489755501653
24	4397958	4398958	-	NC_052555.1	F1NET8	TTC36	1.00000001121048
11	1822518	1881769	-	NC_052542.1	A0A1D5NTY2	GLG1	0.881048892790372
4	84991534	85004454	-	NC_052535.1	Q5ZMI2	RCJMB04_1p19	0.712853020784938
34	1895368	1902710	-	NC_052565.1	A0A1D5PHS2	KRT18	1.03276139861532
2	32098432	32112187	+	NC_052533.1	O93481	CBX3	1.31825674457484
1	77352983	77354614	-	NC_052532.1	F1NAB5	RBP5	0.957194071490399
3	10149684	10162957	-	NC_052534.1	A0A1D5PE33	RAB1B	0.916220498193278
4	49161002	49214363	-	NC_052535.1	F1P0X3	SEPTIN11	0.839459985766063
13	15341598	15353845	+	NC_052544.1	Q5ZKG0	RCJMB04_11a23	0.402717034442539
1	38038675	38067412	-	NC_052532.1	E1BZS2	NAP1L1	0.829850770646517
38	69176	86523	-	NC_052569.1	A0A1D5PIX0	ACTN4	0.717794278874123
2	110903282	110906769	-	NC_052533.1	F1NH93	RPS20	1.01624869693886
12	10863851	10949825	-	NC_052543.1	E1BWX9	UROC1	0.97498963264496
25	803741	806106	-	NC_052556.1	A0A1D5PNR0	RBM8A	1.19949930851737
28	3264258	3266212	+	NC_052559.1	A0A1D5NTE9	CFD	0.933254297266912
4	12860944	12863422	+	NC_052535.1	F1NL83	COX7B	1.0471285625071
1	76745895	76754190	+	NC_052532.1	F1NHG6	FAM162A	0.957194077788102
27	4033478	4035391	-	NC_052558.1	E1BY89	RPL23	0.993116053140896
6	11938847	11949422	+	NC_052537.1	E1BY41	PLA2G12B	1.09647821463091
W	5836426	5853180	+	NC_052571.1	A0A1D5P521	LOC107055444	0.843334741744773
3	88079407	88089955	+	NC_052534.1	A0A0A0MQ61	LOC100859645	0.732824532828593
2	147784259	147801360	-	NC_052533.1	A0A1D5PG30	EEF1D	0.300607631419178
1	40212490	40290619	+	NC_052532.1	F1P5S5	ACSS3	0.269153487591958
23	1924248	1946231	+	NC_052554.1	F6SG96	HNRNPR	0.736207098885047
4	77832024	77851901	+	NC_052535.1	F1NRI3	WDR1	0.734513864875799
3	104974296	104985250	+	NC_052534.1	E1BRQ5	CCDC25	1.08392693483883
18	10582340	10591737	-	NC_052549.1	F1NB62	PCYT2	0.60953689851305
3	66249720	66256629	+	NC_052534.1	E1C9D0	DDO	0.866961864475019
3	106227155	106487748	+	NC_052534.1	R4GJX5	MSRA	0.859013516305022
NA	8525083	8579930	-	NC_052571.1	A0A1D5PXG2	LOC430766	0.26791683087632
4	75503245	75515033	-	NC_052535.1	Q5ZJU9	RCJMB04_15i13	1.36144473061746
10	4189085	4208053	-	NC_052541.1	A0A1L1RU52	TPM1	1.18850223137359
5	12163331	12169334	+	NC_052536.1	A0A1D5NZ01	LDHA	2.3768403003367
4	59487712	59493023	-	NC_052535.1	F1NTZ0	LOC100857280	0.557185748363961
9	4638115	4657296	+	NC_052540.1	E1C3D2	SEPT2	0.881048874091285
27	3698678	3701001	-	NC_052558.1	A0A1D5PD08	PNPO	1.04712854379026
13	16778732	16783716	-	NC_052544.1	Q5ZLA0	GNPDA1	0.567544601685738
1	62163850	62172861	-	NC_052532.1	F1NT57	AKR1B1	1.09647820985487
Z	85375853	85381497	-	NC_052572.1	F1NZW7	PPIC	0.629506171528182
22	4424848	4434524	+	NC_052553.1	A0A1D5PTL7	ANXA4	0.809095913079294
34	2425924	2434030	-	NC_052565.1	A0A1D5PTE2	DCTN2	1.05925373075229
18	5613314	5618622	-	NC_052549.1	O93466	cRac1B	1.15877738688333
1	68484872	68551411	-	NC_052532.1	F1NNZ9	PACSIN2	1.39636837374973
2	131546004	131551728	+	NC_052533.1	A0A1D5PYW8	ENY2	1.01391140076497
Z	36635165	36653095	+	NC_052572.1	Q6QAZ9	NA	0.35237086269373
6	17532852	17544326	+	NC_052537.1	A0A1D5PUU2	NOLC1	0.924698166123764
4	73053333	73077160	+	NC_052535.1	Q5F3Q6	SEPSECS	0.741310258802055
21	6755312	6760937	+	NC_052552.1	F1NNS1	DDOST	1.14551295878451
5	51053825	51079359	+	NC_052536.1	F1NVD4	ADSSL1	0.580764417915052
34	1765491	1788105	+	NC_052565.1	Q5ZLP5	SARNP	0.774461799820063
1	88766199	88774791	+	NC_052532.1	F1NKJ7	ABHD10	0.76736151036491
3	67690261	67694428	-	NC_052534.1	F1NMS1	C3H6ORF203	0.598411593650218
28	2964200	2974950	+	NC_052559.1	R4GK64	HDGFRP2	0.807235032142175
7	34714321	34724507	-	NC_052538.1	E1C8E8	NMI	0.770903467990361
3	15727204	15729961	+	NC_052534.1	A0A1D5P908	CNPY3	1.12460494979682
1	154946275	154986593	-	NC_052532.1	Q9PW67	UCH-6	1.00925290015558
1	73788131	73808226	+	NC_052532.1	Q5ZI00	NDUFA9	0.783429631641928
3	16944275	16952572	-	NC_052534.1	Q5ZHT7	SRP9	0.779830106430132
13	853190	854597	-	NC_052544.1	A0A1D5NVM2	NDUFA2	1.23594744886762
12	8903439	8913658	-	NC_052543.1	Q5ZKR9	ARF4	1.4125375666481
25	676389	681742	+	NC_052556.1	H9L019	SF3B4	0.855066713972875
24	5690738	5692518	-	NC_052555.1	F1NU56	RPS25	0.74131023920794
14	4927096	4978240	-	NC_052545.1	F1NIQ4	TOM1L2	0.317687409204891
1	35510281	35540241	+	NC_052532.1	F1NGU9	CPSF6	0.933254290769068
22	2441893	2443417	-	NC_052553.1	E1C962	LSM1	0.809095912988432
22	3432719	3435944	-	NC_052553.1	E1C8V9	SNRPGP15	0.599791078520289
21	4542131	4549809	-	NC_052552.1	A0A1D5PXI1	ALDH4A1	0.988553084941556
KZ626834.1	152063	158251	NA	ENSGALG00000029383	A0A1D5PNK3	SLC25A11	1.72981640237245
7	4618469	4639714	+	NC_052538.1	A0A1D5P5L5	LOC107048987	1.16412604649493
1	196200679	196205242	-	NC_052532.1	A0A1D5P1E1	TPP1	0.188364910506559
33	6643744	6644738	NA	ENSGALG00000031723	A0A1D5NXY4	BANF1	0.859013525547043
4	68806033	68811909	+	NC_052535.1	A0A1D5NVI1	RPL9	1.00925290084228
1	39846288	39849301	+	NC_052532.1	R4GGJ0	RPS16	0.610942033749166
4	34011590	34022261	-	NC_052535.1	Q5ZLX0	PGRMC2	0.841395140311033
1	44918184	44928855	+	NC_052532.1	F1NWY7	MRPL42	1.55596564218165
15	11038406	11039832	-	NC_052546.1	F1NC51	UQCR10	0.837529278993956
10	2427192	2430113	-	NC_052541.1	A0A1D5Q008	MPI	0.707945792778626
3	23583179	23588177	-	NC_052534.1	A0A1D5NWJ7	COX7A2L	0.76736147587984
3	80484353	80488192	+	NC_052534.1	F1NWK2	COX7A2	1.05196187717045
2	37093378	37098570	+	NC_052533.1	F1NQG5	RPL15	1.03514217878727
5	57350587	57351149	-	NC_052536.1	E1C3G8	RPS29	1.97242273348537
Z	13708313	13794913	-	NC_052572.1	Q5F3M8	RCJMB04_12o19	0.760326262929893
12	3317659	3318979	+	NC_052543.1	A0A1D5PVX9	LOC107056877	0.946237165647189
14	2988243	2996758	NA	ENSGALG00000039611	A0A1D5P2Y5	GAAGSD	0.837529283936176
28	1207365	1210609	-	NC_052559.1	F1NVW7	NDUFA11	1.62929600919099
1	61900898	61919458	-	NC_052532.1	A0A1D5P8E8	BID	1.08642564923375
13	12485905	12507346	-	NC_052544.1	Q5ZMN1	G3BP1	1.04231744389717
1	196163252	196164320	+	NC_052532.1	A0A1D5PN84	TIMM10B	0.411149724626379
Z	42271867	42359838	-	NC_052572.1	Q60GM0	FANCC	1.35518941052249
2	66097252	66106027	-	NC_052533.1	R4GLI9	NQO2	0.792501345455505
2	21652391	21675114	+	NC_052533.1	E1BSA4	PTTG1IP	1.31825675421035
12	10950401	10958971	-	NC_052543.1	E1BUJ8	CHCHD4	0.995405427357981
1	196095224	196098109	+	NC_052532.1	Q98TH5	cRPS11	1.02801630742106
17	6487620	6508222	+	NC_052548.1	E1BR38	ASS1	1.1168632465529
Z	14280692	14324652	+	NC_052572.1	A0A1D5NYT2	NNT	1.03514218980396
2	38686755	38730727	+	NC_052533.1	R4GL82	CMC1	1.91425596911583
Z	22456918	22464217	+	NC_052572.1	F1N8U1	MRPS36	0.605340882841192
5	24722719	24819665	-	NC_052536.1	F1NV58	SPTBN5	1.09144033894278
1	78594697	78608325	-	NC_052532.1	E1C0E1	HAO2	0.721107478598296
22	4445700	4449913	+	NC_052553.1	A0A1D5PD80	NT5DC4	0.968277845531664
9	4602751	4638125	-	NC_052540.1	E1C3A9	HDLBP	0.990831947225381
Z	65339780	65340558	NA	ENSGALG00000015543	F1N9B5	MRPL50	1.10917480568209
19	5390340	5392534	-	NC_052550.1	Q5ZK39	RCJMB04_13f24	1.77827943020072
14	13406338	13408461	+	NC_052545.1	E1BT94	NDUFB6	1.64437172134823
1	52146360	52151825	-	NC_052532.1	F1NQF4	HMOX1	0.916220479509945
15	6014742	6029970	-	NC_052546.1	Q5ZL39	PPP1CC	1.22179966001241
28	3227943	3256653	+	NC_052559.1	Q5F456	RCJMB04_3b17	0.599791086795306
Z	23041743	23110541	+	NC_052572.1	F1P099	ARSB	0.922571428892728
1	75684236	75698347	-	NC_052532.1	Q5ZJT4	RCJMB04_15n8	0.89330548520607
1	23035419	23065883	+	NC_052532.1	E1BWX4	AASS	0.916220498753724
8	27950720	27961768	+	NC_052539.1	F1NMJ2	AK4	1.53815463196681
5	38863860	38866481	+	NC_052536.1	A0A1L1RR29	SLIRP	0.91201082891511
15	9301678	9302947	-	NC_052546.1	A0A1L1RSG1	COX6A1	1.12201844131429
2	89315848	89320081	-	NC_052533.1	F1NWX7	SEC61B	0.928966389172223
1	185350810	185365578	+	NC_052532.1	E1C8V6	CWC15	0.961612280853112
5	9404669	9407743	+	NC_052536.1	F1NBX4	RPL27A	1.8365383306793
1	83036947	83049132	-	NC_052532.1	A0A1D5PHZ2	QTRT2	0.851138034931168
5	13231009	13253356	-	NC_052536.1	Q5F3G3	RCJMB04_17m6	0.711213516851002
13	12522388	12529499	+	NC_052544.1	F1P291	SPARC	0.837529290214782
3	88043609	88050715	+	NC_052534.1	F1NQS2	LOC396380	0.959400628409925
34	1329612	1332145	-	NC_052565.1	A0A1L1RY74	PYM1	1.18304158596601
1	80302042	80326390	-	NC_052532.1	A0A1D5PU80	ATP1A1	0.96382903526728
15	1052077	1071859	+	NC_052546.1	E1BTA0	COMT	1.6368165567383
26	581743	610214	+	NC_052557.1	A0A1D5NXV8	KDM5B	1.17760598125233
17	1188957	1191938	-	NC_052548.1	A0A1D5PEY8	C8G	0.972747227964016
6	17212552	17250343	+	NC_052537.1	E1C852	PDLIM1	1.00000000128399
24	6161622	6165975	-	NC_052555.1	F1NL99	PTS	0.590201082427579
19	6286612	6289117	+	NC_052550.1	E1BS06	RPL23A	1.13501081844535
22	4462289	4483136	+	NC_052553.1	Q5ZJA7	LOC107054982	1.55238701103406
17	9002798	9031107	+	NC_052548.1	F1NKF3	GSN	1.12201846088713
6	28295545	28316020	+	NC_052537.1	F1NV61	CASP7	1.07646519997911
15	6398113	6401480	-	NC_052546.1	Q8UWG7	RPL6	0.682338697752722
4	49130827	49131868	-	NC_052535.1	Q5GAL6	CL2	0.809095898144258
2	120401116	120520186	-	NC_052533.1	Q5ZHP4	TPD52	0.995405431670471
1	63337327	63343828	+	NC_052532.1	F1NT14	MGST1	0.799834258020336
1	6864795	6881758	+	NC_052532.1	F1NQC6	DHTKD1	0.905732603523415
1	62516786	62525577	-	NC_052532.1	Q90W83	akr	1.32434153676142
Z	22881024	22944136	-	NC_052572.1	E1C822	JMY	0.997700072061959
5	7067992	7087641	-	NC_052536.1	A0A1D5NTT2	CYB5R2	1.1066237757701
1	180132376	180192076	-	NC_052532.1	E1C0Q6	ATM	1.65196180949821
10	12248023	12253899	+	NC_052541.1	R4GI40	MESDC2	0.820351541931583
5	37696745	37710969	-	NC_052536.1	Q5ZIR6	RCJMB04_24a4	0.805378436434743
3	16215070	16229454	+	NC_052534.1	F1NZC0	GALM	0.721107479779659
12	11665433	11667206	+	NC_052543.1	F1P010	ARPC4	1.04472024110592
4	1631787	1632562	-	NC_052535.1	F1NCD7	PIN4	0.879022523594081
19	4798317	4818523	-	NC_052550.1	F1P2T2	POR	1.03752843089507
26	2299557	2312900	-	NC_052557.1	Q76MF7	JC7	1.95433943889529
14	13680152	13689944	-	NC_052545.1	F1P0P0	HN1L	0.972747229756571
6	18351083	18358413	-	NC_052537.1	F1NZE9	CYP2C23a	1.00461577678631
3	16235165	16242354	+	NC_052534.1	Q5ZMI0	SRSF7	0.887156031696762
6	9760077	9805069	+	NC_052537.1	Q5F443	RCJMB04_3i14	1.41253754721313
2	77782027	77825983	+	NC_052533.1	Q5ZI52	DAP	1.45881423066046
6	30757241	30785761	-	NC_052537.1	E1BSS3	EIF3A	0.618016397076105
1	132411957	132414248	-	NC_052532.1	A0A1D5P072	COA5	1.08143397565154
2	11405486	11430742	-	NC_052533.1	E1C9F5	PITRM1	0.990831966289923
19	4877760	4943782	-	NC_052550.1	A0A1D5P7Y8	AP2B1	0.765596602094482
18	7254895	7271611	+	NC_052549.1	G1UCX5	ATAD5	0.379314982724915
14	2242177	2244157	-	NC_052545.1	R4GKS3	COX19	1.04712854571165
6	28319269	28333733	+	NC_052537.1	F1NC74	PLEKHS1	0.741310253486015
10	11192008	11197555	+	NC_052541.1	E1C6C2	FAM103A1	0.905732596942089
2	13974883	14016572	+	NC_052533.1	F1N8N7	ITGB1	1.5100801474368
2	85298778	85304006	+	NC_052533.1	Q5ZIN7	RCJMB04_24k6	2.93764967654454
4	37285025	37288323	-	NC_052535.1	A0A1L1S0X5	RPL34	1.18576875000205
8	5554662	5571596	+	NC_052539.1	F1NTB0	DARS2	0.758577570637287
1	178898480	178992839	-	NC_052532.1	R4GKS9	ZMYM2	1.0839269352928
5	38524333	38528015	-	NC_052536.1	A0A1D5NX91	C5H14orf4	0.247172409633651
2	85257603	85266667	-	NC_052533.1	E1BSI4	CHMP5	1.03276140244624
4	1195697	1202943	+	NC_052535.1	A4L9I7	NA	0.937561986015772
1	55605502	55616948	+	NC_052532.1	E1BWM3	SYCP3	0.170608240284563
1	145942208	145978047	-	NC_052532.1	F1P053	DNAJC3	0.981747932784648
5	17444057	17468025	+	NC_052536.1	F1NU55	CTTN	2.0276826578622
23	1903736	1917672	-	NC_052554.1	F1ND15	DNAJC8	1.10407860294714
20	11897177	11904934	-	NC_052551.1	F1NKP4	PCK1	1.11429451786578
1	44892725	44911769	-	NC_052532.1	A0A1D5PNL3	UBE2N	0.968277847717968
Z	61933592	61936211	-	NC_052572.1	R4GLP0	COX7C	1.12201842340005
3	86425046	86439525	+	NC_052534.1	F1NTT5	RAB23	2.38781126850159
34	1185448	1187751	-	NC_052565.1	A0A1D5NXK7	PFDN5	1.11173174532541
11	554456	560679	-	NC_052542.1	F1P310	COQ9	1.72186859179935
17	8880441	8887161	-	NC_052548.1	Q5F3P0	RCJMB04_11e7	1.85780447302064
30	618236	619104	-	NC_052561.1	A0A1D5PFU0	ELOF1	1.48251808347026
19	6349977	6363843	-	NC_052550.1	A0A1D5PCD1	FLOT2	1.51705038197862
5	37111336	37122202	+	NC_052536.1	E1C2F2	PNN	1.12201845939546
1	38128450	38210947	-	NC_052532.1	F1N9F3	OSBPL8	0.779830106911065
2	121036612	121039837	-	NC_052533.1	Q90X55	AFABP	1.01157945360719
24	2616720	2623444	+	NC_052555.1	F1NNW2	ACAD8	0.653130551847986
3	105065595	105137389	+	NC_052534.1	E1BS70	OTOF	1.61808005835844
4	2906704	2951321	+	NC_052535.1	Q5ZI39	PLS3	1.31825673088668
12	11884715	11895789	+	NC_052543.1	R4GLG2	SLC25A20	1.11429452976529
6	16242475	16296001	NA	ENSGALG00000005079	F1NYY0	NA	1.04712856911806
6	24293487	24348673	-	NC_052537.1	F1NCR3	NT5C2	1.23026877853061
10	4189085	4208053	-	NC_052541.1	Q8AWI4	NA	0.912010848817322
18	1656557	1671552	+	NC_052549.1	F1P100	ELAC2	0.401790810275797
25	1897668	1920088	+	NC_052556.1	H9L3J8	UBAP2L	0.95499258396063
