chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
6	88061455	88082286	+	NC_000072.7	Q91YQ5	Rpn1	1.0256519163945
3	14951329	14965830	+	NC_000069.7	P00920	Ca2	1.59955804566229
8	86264262	86281990	-	NC_000074.7	Q9QYJ0	Dnaja2	0.984011103438119
9	21914284	21925541	+	NC_000075.7	O08795	Prkcsh	0.787045779953764
14	25693998	25700892	+	NC_000080.7	Q99KR7	Ppif	0.895364764886155
7	44114859	44117175	+	NC_000073.7	Q9DCQ2	Aspdh	0.402717035818663
3	89000895	89009274	-	NC_000069.7	Q920E5	Fdps	0.432513826159956
4	133259853	133273338	-	NC_000070.7	O35685	Nudc	6.41209571339705
4	49443532	49481315	-	NC_000070.7	A2AKK5	Acnat1	0.988553101933352
15	83037696	83060641	-	NC_000081.7	Q9DCN2	Cyb5r3	0.437522108337034
11	96828642	96834845	-	NC_000077.7	Q91XF0	Pnpo	1.53815464226834
5	134648726	134668263	-	NC_000071.7	Q9WUK2	Eif4h	1.0375284328636
X	93232315	93256257	-	NC_000086.8	Q9Z0N1	Eif2s3x	1.10153929496071
6	85110662	85114746	NA	NC_000072.7	Q64105	Spr	2.31739468987455
2	118998269	119002870	+	NC_000068.8	P99025	Gchfr	0.89536476755092
19	3958863	3962774	-	NC_000085.7	Q8K3J1	Ndufs8	1.21618598802724
7	83281225	83291536	+	NC_000073.7	Q9EPQ7	Stard5	1.18576874484704
16	21580035	21606589	-	NC_000082.7	Q9DBM2	Ehhadh	0.781627812069169
7	35341410	35346907	-	NC_000073.7	P56812	Pdcd5	1.06414304548807
10	127894851	127913123	+	NC_000076.7	Q9R0Q7	Ptges3	1.0423174368371
9	51854323	51874902	-	NC_000075.7	P46656	Fdx1	1.02801631644286
9	86463416	86577967	-	NC_000075.7	P06801	Me1	0.826037969338016
15	82287046	82291449	-	NC_000081.7	P24456	Cyp2d10	1.36772882584199
8	105460635	105468266	+	NC_000074.7	Q8QZR3	Ces2a	0.988553098075225
8	72044828	72048911	+	NC_000074.7	Q9CQ60	Pgls	0.547015960676897
7	140740239	140752764	-	NC_000073.7	Q91VI7	Rnh1	0.182389565270011
6	5168090	5193987	-	NC_000072.7	P52430	Pon1	1.09647820470444
13	75988004	75998270	+	NC_000079.7	Q9QUH0	Glrx	1.11429453918618
19	43741462	43757077	+	NC_000085.7	Q9D8X1	Cutc	0.931107891065397
5	100103794	100126926	-	NC_000071.7	Q60668	Hnrnpd	0.937562000305214
6	55147612	55151975	-	NC_000072.7	P40936	Inmt	1.12460497666046
2	130495955	130506565	-	NC_000068.8	Q80WW9	Ddrgk1	0.907820533315487
10	80093985	80096846	-	NC_000076.7	O35969	Gamt	2.68534441624907
3	59939209	59947578	+	NC_000069.7	Q99PG0	Aadac	0.937562017168998
4	123606503	123611979	-	NC_000070.7	Q99LY9	Ndufs5	2.07969670513688
13	38684242	38712800	-	NC_000079.7	Q91W90	Txndc5	0.699841993094343
9	79662523	79667135	-	NC_000075.7	P48771	Cox7a2	1.41579381853597
1	177590742	177624275	-	NC_000067.7	P46664	Adss2	0.826037947412651
2	73142980	73168158	+	NC_000068.8	Q3TMH2	Scrn3	1.26765185382002
14	19861470	19873891	-	NC_000080.7	Q9CQE8	RTRAF	1.15877736351192
17	56483541	56490920	-	NC_000083.7	Q9CPT4	Mydgf	1.23879661808039
5	17986688	18093957	-	NC_000071.7	Q08857	Cd36	0.352370869364463
18	34464185	34469652	NA	NC_000084.7	Q9D7A6	Srp19	1.06905487625145
18	84685590	84703827	-	NC_000084.7	Q9D1A2	Cndp2	0.916220488134601
18	58792554	58812642	+	NC_000084.7	Q91V64	Isoc1	1.16412603594864
1	179992803	180023585	-	NC_000067.7	Q60936	Coq8a	0.847227414969343
4	119078576	119089985	-	NC_000070.7	Q5EBG8	NA	1.07151931438748
2	134339281	134396272	-	NC_000068.8	Q9WU19	Hao1	1.39636836588219
13	23922790	23923514	+	NC_000079.7	P15864	H1-2	0.857037835654965
14	30608433	30623943	+	NC_000080.7	A6X935	Itih4	0.743019144643142
1	58152294	58241380	+	NC_000067.7	G3X982	Aox3	0.883079902653891
8	27530801	27546160	+	NC_000074.7	Q9Z2Y8	Plpbp	1.42889394961728
10	93359200	93375973	-	NC_000076.7	Q9DBA8	Amdhd1	0.984011109232063
15	101905146	101912777	-	NC_000081.7	P11679	Krt8	1.12460498682905
8	121394964	121400948	+	NC_000074.7	P19783	Cox4i1	2.48885724195081
12	21366363	21373608	+	NC_000078.7	Q9DB29	Iah1	0.893305494005211
6	124791982	124806447	-	NC_000072.7	P56399	Usp5	1.42889395265878
4	126914504	126944894	+	NC_000070.7	Q8VIJ6	Sfpq	0.644169260609098
19	55240298	55285060	+	NC_000085.7	Q8JZR0	Acsl5	0.829850781003722
8	61940768	61956534	+	NC_000074.7	Q91VT4	Cbr4	1.41905750003162
9	103230301	103243034	-	NC_000075.7	Q4VAA2	Cdv3	1.19674055125456
16	91722111	91728518	-	NC_000082.7	Q9DB20	Atp5po	1.02329300606584
2	30075136	30096307	-	NC_000068.8	Q8BTY1	Kyat1	0.972747212748376
14	66205932	66218997	+	NC_000080.7	Q06890	Clu	0.937562005233726
9	78238300	78254474	-	NC_000075.7	P10648	Gsta2	1.66341265554964
7	33900752	33929761	-	NC_000073.7	P06745	Gpi	0.125602995181016
4	19519252	19570108	-	NC_000070.7	Q8BT60	Cpne3	0.737904224382203
5	136982129	136995088	+	NC_000071.7	Q9CQ92	Fis1	1.0000000134858
17	12597496	12638271	+	NC_000083.7	P20918	Plg	1.01859139289537
15	81247869	81283951	-	NC_000081.7	Q99L47	St13	1.127197468696
13	38155377	38178184	-	NC_000079.7	Q9CY50	Ssr1	1.42232879120413
1	171049133	171053948	+	NC_000067.7	P09813	Apoa2	0.881048867337728
11	76111221	76134525	-	NC_000077.7	Q9CPV4	Glod4	1.09395638686596
10	78261504	78263456	+	NC_000076.7	Q62426	Cstb	0.833681187075411
2	151336102	151353230	+	NC_000068.8	Q9CZ44	Nsfl1c	1.3614446642811
7	97062140	97066757	-	NC_000073.7	Q62264	Thrsp	0.937562009079437
13	4241166	4255603	+	NC_000079.7	Q8VC28	Akr1c13	0.439541615350084
1	171062422	171078956	-	NC_000067.7	Q91WD5	Ndufs2	0.841395127359325
4	149044992	149184300	-	NC_000070.7	Q9R0A0	Pex14	0.831763782919767
7	126272037	126289615	NA	NC_000073.7	P52840	Sult1a1	0.572796028474169
3	154302348	154328819	+	NC_000069.7	P47199	Cryz	1.15345326510367
19	40026383	40062289	-	NC_000085.7	Q6XVG2	Cyp2c54	1.10153932181494
15	34082613	34143683	+	NC_000081.7	Q80WJ7	Mtdh	0.805378447391245
10	127102131	127117828	+	NC_000076.7	Q99KJ8	Dctn2	1.85353161717892
13	30724295	30729299	-	NC_000079.7	Q9CR68	Uqcrfs1	1.43548944199174
3	108332180	108352575	-	NC_000069.7	P26638	Sars1	1.04472021257209
19	6998064	7017394	-	NC_000085.7	Q60864	Stip1	1.03276140470589
4	20007867	20030822	+	NC_000070.7	Q8BWP5	Ttpa	4.25598402108306
7	30316396	30325539	-	NC_000073.7	P56391	Cox6b1	2.13304493846456
1	91226017	91248802	+	NC_000067.7	Q9JLI6	Scly	0.970509970966832
12	54905602	54910065	-	NC_000078.7	P45591	Cfl2	0.746448746973647
2	35926336	35939350	-	NC_000068.8	Q9DCJ5	Ndufa8	0.623734846367831
7	126706942	126721201	-	NC_000073.7	Q91X91	Qprt	1.00925286953696
5	87472831	87485054	-	NC_000071.7	Q8BWQ1	Ugt2a3	0.599791063908053
3	28859657	28861573	+	NC_000069.7	Q9D7S7	Rpl22l1	0.654636175691663
19	32573072	32644587	+	NC_000085.7	O88428	Papss2	0.699841997738347
10	61484400	61509944	+	NC_000076.7	Q9D819	Ppa1	0.490907883541156
5	36622529	36631421	+	NC_000071.7	Q99LP6	Grpel1	0.970509963624808
2	127278135	127286491	-	NC_000068.8	Q3TC72	Fahd2	0.912010831180937
17	80434886	80492461	+	NC_000083.7	Q8K157	Galm	1.14551294179957
9	54858065	54865318	+	NC_000075.7	Q9R1P0	Psma4	1.00693167199866
3	82915031	82922363	+	NC_000069.7	Q8VCM7	Fgg	1.0641430257735
2	57127690	57260731	+	NC_000068.8	Q64521	Gpd2	0.909913254517426
11	93840640	93847082	-	NC_000077.7	Q01768	Nme2	0.772680599830527
14	73790226	73833584	+	NC_000080.7	Q9Z2I9	Sucla2	1.05196188856669
7	113863785	113875351	-	NC_000073.7	Q9R1P4	Psma1	1.06169558686547
19	8875421	8894106	+	NC_000085.7	Q8BHN3	Ganab	0.990831960119363
4	40143265	40199009	+	NC_000070.7	P28271	Aco1	1.32129562891346
11	100605829	100629041	-	NC_000077.7	P35278	Rab5c	1.0990058501979
6	138117525	138133753	+	NC_000072.7	Q91VS7	Mgst1	0.961612290006273
14	66224235	66246703	-	NC_000080.7	P58710	Gulo	1.00693165706898
13	54740199	54759186	-	NC_000079.7	Q6IRU5	Cltb	1.49623564882523
5	35248834	35263043	-	NC_000071.7	P55302	Lrpap1	0.903649472494201
3	122688721	122693155	+	NC_000069.7	P55050	Fabp2	0.767361496785579
10	80737197	80754079	-	NC_000076.7	P21619	Lmnb2	0.948418460908027
7	49408761	49423748	+	NC_000073.7	Q9Z2G9	Htatip2	0.324339614770149
7	140414936	140417884	+	NC_000073.7	Q9CRB3	Urah	1.31522487366065
4	60135913	60139977	NA	NC_000070.7	P11589	Mup2	1.26182752898553
2	30061421	30064081	+	NC_000068.8	O08600	Endog	1.19674054622334
6	24518661	24527689	-	NC_000072.7	Q9CPP6	Ndufa5	1.26473634425014
7	12722273	12732119	-	NC_000073.7	Q4LDG0	Slc27a5	1.03276141225057
8	93927846	93956259	-	NC_000074.7	Q64176	Ces1e	1.10662379035021
3	94217415	94239847	+	NC_000069.7	Q3UUI3	Them4	0.812830513956293
3	10377016	10396499	NA	NC_000069.7	O55023	Impa1	1.14024980913572
12	72804231	72846593	+	NC_000078.7	P49443	Ppm1a	0.959400618605429
8	114860314	114881471	+	NC_000074.7	Q99P30	Nudt7	1.63681650617253
3	73543138	73615767	-	NC_000069.7	Q03311	Bche	1.11173173532883
11	108286123	108305222	+	NC_000077.7	Q01339	Apoh	2.87078064141514
7	25329277	25358209	NA	NC_000073.7	P50136	Bckdha	1.46554786472892
14	52310834	52341491	-	NC_000080.7	Q9Z204	Hnrnpc	1.11686326650718
2	152067851	152123772	+	NC_000068.8	Q60737	Csnk2a1	1.06169557663586
10	80165831	80172275	+	NC_000076.7	Q9JM62	Reep6	0.995405425212025
10	87357657	87419999	+	NC_000076.7	P16331	Pah	1.333521439029
13	4641122	4659163	-	NC_000079.7	Q9DCT1	Akr1e2	0.954992595710965
10	117180572	117212903	-	NC_000076.7	Q6NVF9	Cpsf6	0.721107486377718
11	72098380	72101313	+	NC_000077.7	Q9CQM5	Txndc17	0.739605280456264
6	34280865	34294424	-	NC_000072.7	P45376	Akr1b1	0.653130550257313
9	83807164	84006293	+	NC_000075.7	Q6P3A8	Bckdhb	1.49279443592509
19	30075841	30152841	-	NC_000085.7	Q91W43	Gldc	1.091440352949
13	98446405	98453514	-	NC_000079.7	Q64152	Btf3	1.04954243274067
2	75489416	75499751	+	NC_000068.8	Q8BG05	Hnrnpa3	1.04472019346122
18	64589613	64622169	NA	NC_000084.7	P22315	Fech	1.01624868132939
16	70110837	70366608	+	NC_000082.7	Q9D6Y9	Gbe1	0.422668602610441
4	156283881	156285275	-	NC_000070.7	Q64339	Isg15	1.38038426169906
10	127719896	127725116	-	NC_000076.7	O88451	Rdh7	1.32434153190442
3	14831274	14873425	-	NC_000069.7	P13634	Ca1	0.314050861594516
2	22958178	23004525	+	NC_000068.8	Q5XG73	Acbd5	1.62929603716678
17	26300182	26309296	-	NC_000083.7	Q9WV68	Decr2	0.797994708335474
7	121686038	121701071	-	NC_000073.7	Q9CR21	Ndufab1	3.86366975252434
13	25001938	25015472	-	NC_000079.7	Q9CQR4	Acot13	0.734513867659152
3	86045247	86049975	-	NC_000069.7	P97351	Rps3a	1.12201846634199
10	75242745	75277513	+	NC_000076.7	Q8VC97	Upb1	3.43557954607579
5	114569095	114582134	-	NC_000071.7	Q9D273	Mmab	3.02691344253296
1	4878046	4916958	+	NC_000067.7	P97823	Lypla1	1.38038426941647
2	25388662	25391919	-	NC_000068.8	Q8VCG4	C8g	0.916220485788445
7	24584017	24589236	+	NC_000073.7	Q9CZX8	Rps19	1.15611224741894
14	20505329	20530268	-	NC_000080.7	Q07076	Anxa7	1.28233059502163
17	80507509	80514798	-	NC_000083.7	Q8BL97	Srsf7	1.74582215123423
10	75695187	75696111	-	NC_000076.7	P34884	Mif	1.08642562845923
19	47071910	47079086	-	NC_000085.7	Q78IK2	Atp5mk	1.02801627927377
12	102360341	102405987	-	NC_000078.7	O89017	Lgmn	0.306902202252622
X	72830629	72834434	+	NC_000086.8	Q62186	Ssr4	0.70794578514115
19	46695124	46729538	+	NC_000085.7	Q91WU5	As3mt	0.653130555298985
17	35460722	35472683	+	NC_000083.7	Q9Z1N5	Ddx39b	1.03752842718326
8	112720071	112737986	-	NC_000074.7	Q99MN1	Kars1	0.539510621990373
4	138065839	138095623	-	NC_000070.7	P56389	Cda	0.443608653227495
19	40210683	40260060	-	NC_000085.7	O70400	Pdlim1	1.31825673585841
4	43027690	43031976	-	NC_000070.7	Q99JB2	Stoml2	0.659173889755146
6	52523215	52617285	-	NC_000072.7	Q99L13	Hibadh	0.303389117969961
13	74840485	74956993	-	NC_000079.7	P51125	Cast	1.63681651448422
9	35035710	35087283	-	NC_000075.7	Q9DAR7	Dcps	1.35518940057195
9	57584220	57590938	-	NC_000075.7	P00186	Cyp1a2	1.34896289987491
6	113460317	113470304	+	NC_000072.7	Q91XD7	Creld1	0.375837403816776
9	106324936	106330122	NA	NC_000075.7	Q8VCR7	Abhd14b	0.924698170377735
7	13530171	13571335	-	NC_000073.7	P52843	Sult2a1	0.422668615519321
7	126086445	126089903	+	NC_000073.7	Q8BFR5	Tufm	0.916220500637812
14	119175344	119219114	+	NC_000080.7	Q91YW3	Dnajc3	0.557185751662537
4	139038005	139046097	+	NC_000070.7	Q8CG76	Akr7a2	0.737904220979791
2	110094401	110145158	-	NC_000068.8	Q924Y0	Bbox1	1.80717412867573
6	66873381	66998345	+	NC_000072.7	Q9DAS9	Gng12	0.877000827232551
17	74190890	74257369	-	NC_000083.7	Q00519	Xdh	1.84926861877566
2	157958325	157988312	-	NC_000068.8	P21981	Tgm2	0.912010832824533
6	117877301	117902583	+	NC_000072.7	Q9Z2X1	Hnrnpf	1.07894671635354
1	171172522	171186822	+	NC_000067.7	O70591	Pfdn2	1.43548943660797
19	39755517	39801258	-	NC_000085.7	P56657	Cyp2c40	1.11943791615127
5	65545707	65548774	-	NC_000071.7	P51410	Rpl9	0.508159445711446
9	26885434	26910872	-	NC_000075.7	Q9D7B6	Acad8	1.68655305292097
2	103593290	103628014	-	NC_000068.8	Q60865	Caprin1	0.613762003962119
1	185018839	185061615	-	NC_000067.7	Q8BIJ6	Iars2	1.84501547167435
2	181138935	181159755	+	NC_000068.8	Q9CYZ2	Tpd52l2	1.18850222650656
1	172099276	172125631	-	NC_000067.7	Q6PIE5	Atp1a2	0.4886523650424
2	118967479	118987515	-	NC_000068.8	Q3UJU9	Rmdn3	1.89670593596879
16	18690767	18695875	-	NC_000082.7	Q9Z2Q5	Mrpl40	0.760326286997124
5	124677969	124688569	+	NC_000071.7	Q9R0Q3	Tmed2	1.51356123871007
X	108139013	108206073	+	NC_000086.8	Q9JJU8	Sh3bgrl	0.726105956591957
5	123649393	123664825	-	NC_000071.7	Q9JIQ3	Diablo	0.928966400844834
17	26094474	26096137	+	NC_000083.7	Q9DCS2	Mettl26	0.831763780576625
6	126798826	126826107	-	NC_000072.7	Q9DC69	Ndufa9	1.02565194409624
7	131012330	131047940	+	NC_000073.7	Q9DBL1	Acadsb	2.39331576115515
17	56585962	56597511	-	NC_000083.7	Q9DBG5	Plin3	2.67300644607853
4	135776665	135780704	-	NC_000070.7	Q9CXW4	Rpl11	0.959400620856429
3	135112173	135129194	-	NC_000069.7	Q9CQB5	Cisd2	0.801678078618888
18	36875385	36877640	-	NC_000084.7	Q9CQ75	Ndufa2	1.24738355501389
2	91095460	91107716	+	NC_000068.8	Q99K28	Arfgap2	1.71001532335291
17	31739089	31750300	+	NC_000083.7	Q8BK30	Ndufv3	1.54170043209952
6	136900653	136918897	-	NC_000072.7	Q61599	Arhgdib	1.24165232037017
3	90421539	90431888	+	NC_000069.7	P97352	S100a13	0.653130553090634
17	34214986	34219321	NA	NC_000083.7	P14428	H2-K1	0.540754320583824
19	20350798	20368035	-	NC_000085.7	P10107	Anxa1	0.396278029246116
5	36963913	36987993	-	NC_000071.7	O54782	Man2b2	0.874983782491054
7	30751103	30758332	-	NC_000073.7	Q9Z239	Fxyd1	0.751622881355408
12	55431007	55465244	+	NC_000078.7	Q9QUM9	Psma6	1.61808005253285
3	144276188	144303438	+	NC_000069.7	Q9ERR7	Selenof	2.51188652669387
3	107186174	107191398	+	NC_000069.7	Q9D1L9	Lamtor5	0.862978545948569
8	84293387	84298252	+	NC_000074.7	Q9CR61	Ndufb7	1.45211159755789
3	32791206	32805708	+	NC_000069.7	Q9CQH3	Ndufb5	1.30316677543995
7	97049210	97057007	+	NC_000073.7	Q9CQ54	Ndufc2	1.02093950295781
7	101555044	101561110	+	NC_000073.7	Q9CQ22	Lamtor1	0.695024305888888
1	152642293	152651331	+	NC_000067.7	Q9CPW4	Arpc5	1.04712856923804
14	55976477	55983147	-	NC_000080.7	Q99L04	Dhrs1	0.656145270164562
8	123160335	123170161	-	NC_000074.7	Q99JF5	Mvd	0.688652294886128
14	122721752	123127356	+	NC_000080.7	Q91ZA3	Pcca	0.954992583599355
6	137731093	137814894	+	NC_000072.7	Q91YP3	Dera	0.926829840247118
19	12610672	12629101	+	NC_000085.7	Q91XE0	Glyat	2.04644464138461
1	36737195	36749081	-	NC_000067.7	Q8R5C5	Actr1b	1.40604755749003
11	4651968	4654344	-	NC_000077.7	Q8R1I1	Uqcr10	2.06062992892474
5	121759089	121798642	-	NC_000071.7	Q8K370	Acad10	0.473151253069475
2	130405677	130407314	+	NC_000068.8	Q80ZS3	Mrps26	0.82413811678899
11	54988811	55003855	+	NC_000077.7	Q60648	Gm2a	0.592925333299459
11	118283573	118292787	-	NC_000077.7	Q07797	Lgals3bp	1.11686326891342
1	181952302	181959980	+	NC_000067.7	P49962	Srp9	2.41546079217179
7	45364891	45370259	+	NC_000073.7	P35980	Rpl18	0.561047984740132
3	90599937	90603028	-	NC_000069.7	P31725	S100a9	1.05925373391443
3	90576378	90577341	+	NC_000069.7	P27005	S100a8	0.839459978725848
3	89110223	89116180	+	NC_000069.7	P17439	Gba	1.2764388259886
9	110248876	110252080	+	NC_000075.7	O08692	Ngp	0.436515825631136
11	97594260	97604326	+	NC_000077.7	Q9R1P1	Psmb3	1.15345327035121
11	115381246	115382896	-	NC_000077.7	Q9JM14	Nt5c	1.11686326218245
2	131075445	131089945	+	NC_000068.8	Q8VCF0	Mavs	0.968277858380358
X	72729784	72761421	-	NC_000086.8	Q61335	Bcap31	1.20781384871297
3	94939999	94949925	-	NC_000069.7	O35226	Psmd4	0.772680585155447
13	114424331	114524630	-	NC_000079.7	Q9CXZ1	Ndufs4	2.67916829985044
17	34043546	34057290	+	NC_000083.7	Q9Z1P6	Ndufa7	0.946237160253074
18	53309362	53353938	+	NC_000084.7	Q9CWK8	Snx2	1.38356636662451
8	85809387	85825368	+	NC_000074.7	O09159	Man2b1	0.88307990581601
1	86454279	86458434	+	NC_000067.7	P26350	Ptma	1.07151929749477
9	54493795	54511946	+	NC_000075.7	Q9D6R2	Idh3a	0.92469817196255
12	85387388	85421491	-	NC_000078.7	Q9D1D4	Tmed10	1.05196188967996
10	93324630	93352623	+	NC_000076.7	P35492	Hal	0.494310700680471
19	30210306	30217087	+	NC_000085.7	P41317	Mbl2	0.779830112854897
14	4198710	4201873	+	NC_000080.7	Q9CZM2	Rpl15	0.935405684254033
13	6598158	6630194	+	NC_000079.7	Q8K411	Pitrm1	2.00909277204983
3	129630376	129668981	+	NC_000069.7	Q61129	Cfi	0.891250950843976
2	173579364	173626129	NA	NC_000068.8	Q9QY76	Vapb	0.916220486850181
6	71105150	71121364	-	NC_000072.7	Q80W22	Thnsl2	1.46892624515243
10	77441931	77454165	+	NC_000076.7	Q9Z172	Sumo3	1.43218789015718
15	82234340	82238492	-	NC_000081.7	Q9CQZ5	Ndufa6	0.547015960945365
12	84056276	84064444	+	NC_000078.7	O55137	Acot1	0.683911637375029
3	98781835	98802692	-	NC_000069.7	Q9NYQ2	Hao2	0.636795523953397
12	87490666	87496694	+	NC_000078.7	Q9D8T7	Slirp	2.2750974095892
16	15368850	15412382	-	NC_000082.7	Q9D2M8	Ube2v2	1.09647820777255
2	91442742	91466802	-	NC_000068.8	P19221	F2	0.717794291041445
7	45122380	45138312	-	NC_000073.7	Q9DBB8	Dhdh	1.02801632668059
10	121200995	121233159	+	NC_000076.7	Q8BFR4	Gns	0.999999988362766
4	47474661	47483233	+	NC_000070.7	Q9CQS8	Sec61b	1.07398940551049
4	119275724	119279673	-	NC_000070.7	Q8VDG5	Ppcs	1.10153931053489
4	101273675	101324968	+	NC_000070.7	Q9WUR9	Ak4	0.75857758251898
16	22769822	22780409	+	NC_000082.7	Q9ESB3	Hrg	0.914113251094457
3	108164242	108187268	+	NC_000069.7	Q9Z2U1	Psma5	0.411149725645402
9	38629564	38654633	+	NC_000075.7	Q99KC8	Vwa5a	0.963829015783529
10	90983433	91017614	-	NC_000076.7	Q61033	Tmpo	0.977237236862394
6	137712080	137728928	+	NC_000072.7	Q9Z1Z2	Strap	1.33967671197213
2	173951904	173964495	+	NC_000068.8	Q6NSR8	Npepl1	1.14815361118353
7	143110967	143153827	-	NC_000073.7	Q9ER72	Cars1	0.653130555298072
4	40270591	40279421	-	NC_000070.7	Q3UIU2	Ndufb6	1.1091748392503
2	102851400	102903858	-	NC_000068.8	Q8BKZ9	Pdhx	1.02329298587876
4	62417291	62420437	-	NC_000070.7	Q9CYW4	Hdhd3	1.15345323982689
2	121978168	121983563	+	NC_000068.8	P01887	B2m	1.16412603616167
19	38105068	38113769	-	NC_000085.7	Q00724	Rbp4	0.903649490436766
10	24513812	24588057	-	NC_000076.7	P06802	Enpp1	0.912010850057708
4	129485767	129494441	-	NC_000070.7	Q9QZD9	Eif3i	1.527566066323
7	44139361	44145953	-	NC_000073.7	Q3TAS6	Emc10	0.516416370188323
4	62001713	62005554	-	NC_000070.7	P04939	Mup3	1.21338884666644
5	121342564	121347304	+	NC_000071.7	P47911	Rpl6	1.00693168328484
5	121582816	121590537	-	NC_000071.7	P57759	Erp29	1.54170045217788
X	133438005	133442419	-	NC_000086.8	Q9WVA2	Timm8a1	1.4791084032588
2	126394944	126430163	+	NC_000068.8	O35488	Slc27a2	0.743019137624501
3	116711911	116762896	-	NC_000069.7	Q9JHU2	Palmd	1.64437169710609
12	112586481	112607789	+	NC_000078.7	P28650	Adss1	1.21618598793973
13	91889445	91934267	+	NC_000079.7	Q9DBK0	Acot12	0.410204101195455
1	160806153	160830113	+	NC_000067.7	P32261	Serpinc1	1.1015393151405
6	122285679	122294639	+	NC_000072.7	P24668	M6pr	3.53183176187248
5	33897017	33940061	-	NC_000071.7	Q9Z2I0	Letm1	2.3388372194317
17	21165716	21186167	+	NC_000083.7	Q76MZ3	Ppp2r1a	1.23879656602762
1	175459759	175488419	+	NC_000067.7	Q91WN4	Kmo	0.616595003780351
18	57487805	57526028	+	NC_000084.7	Q3UPH1	Prrc1	1.05925373942465
1	71624632	71692439	-	NC_000067.7	P11276	Fn1	1.07398939926598
12	103861185	103871209	-	NC_000078.7	Q00896	Serpina1c	1.40281370025399
15	51649956	51729033	-	NC_000081.7	Q91WK2	Eif3h	0.755092222472456
9	44824546	44832470	-	NC_000075.7	Q9CPQ8	Atp5mg	0.746448756015859
10	80084939	80092628	+	NC_000076.7	Q9DC70	Ndufs7	0.645654237560077
19	8848912	8853030	+	NC_000085.7	Q922Y1	Ubxn1	1.33045443280462
3	89906896	89959867	-	NC_000069.7	Q80X50	Ubap2l	1.22461620548648
4	122729879	122752968	+	NC_000070.7	O88531	Ppt1	1.61435854268279
9	75405066	75466939	-	NC_000075.7	Q9JHJ0	Tmod3	1.01859138197699
19	6413703	6428068	NA	NC_000085.7	Q64213	Sf1	1.45211161095788
8	70346813	70355208	-	NC_000074.7	Q9ERS2	Ndufa13	1.87499449934444
2	179678160	179684257	-	NC_000068.8	Q9Z2U0	Psma7	1.12719743493151
4	53011880	53022060	+	NC_000070.7	Q9CQE1	Nipsnap3b	0.809095902349322
7	119125354	119142583	+	NC_000073.7	Q8BGA8	Acsm5	1.16680961388922
4	149234448	149251162	-	NC_000070.7	Q9DCD0	Pgd	0.779830109371611
19	4875394	4889384	-	NC_000085.7	Q9WU84	Ccs	1.1748975667012
9	66862664	66882766	-	NC_000075.7	Q9EP89	Lactb	0.885115597299087
17	41245576	41272880	+	NC_000083.7	P16332	Mmut	1.27350310071435
15	75788312	75793409	-	NC_000081.7	Q9DCC4	Pycr3	0.788860119157215
2	4886375	4915368	+	NC_000068.8	Q8BH69	Sephs1	0.783429628919956
4	123798806	123806043	+	NC_000070.7	Q9EQS3	Mycbp	1.2133888529612
3	79498644	79511117	+	NC_000069.7	Q9CR16	Ppid	0.796159362970967
13	115094615	115238500	-	NC_000079.7	Q3V3R4	Itga1	1.2589254383145
1	52884197	52960145	+	NC_000067.7	Q8QZS1	Hibch	0.874983781463538
8	47070326	47092733	+	NC_000074.7	P70677	Casp3	5.43250326720048
9	108183359	108215142	+	NC_000075.7	Q9QUI0	Rhoa	0.642687712991548
13	34221569	34258057	+	NC_000079.7	Q8R164	Bphl	0.937562002790856
2	121193729	121211851	-	NC_000068.8	Q8VIM6	Strc	0.874983777268618
13	120151887	120169796	+	NC_000079.7	Q8JZK9	Hmgcs1	0.959400635597405
6	128460530	128503683	NA	NC_000072.7	Q61838	Pzp	1.00925288344746
2	26275554	26287133	+	NC_000068.8	Q9DC61	Pmpca	0.990831953828593
X	35592011	35630510	+	NC_000086.8	Q9D4H7	Lonrf3	0.864967921517895
4	60693360	60697415	-	NC_000070.7	P11588	Mup1	7.63835792854855
7	45025878	45045177	-	NC_000073.7	Q62376	Snrnp70	1.00693167023237
13	114969617	115068636	-	NC_000079.7	Q62469	Itga2	1.55596563969032
13	23739206	23739981	+	NC_000079.7	P43277	H1-3	0.216271846129581
X	20481565	20483858	-	NC_000086.8	O09111	Ndufb11	1.13240035223703
9	114230146	114303447	+	NC_000075.7	P23780	Glb1	0.304789499898679
15	11383749	11399744	-	NC_000081.7	Q9D0R2	Tars1	0.883079912677177
X	149370441	149426874	+	NC_000086.8	P70266	Pfkfb1	1.01859138759774
14	55937466	55951378	-	NC_000080.7	Q9JLF6	Tgm1	0.970509961200337
3	96103899	96107724	-	NC_000069.7	Q9D8S9	Bola1	1.01859139572725
11	69901009	69906254	-	NC_000077.7	P50544	Acadvl	1.18032063043669
3	105850014	105866579	-	NC_000069.7	Q9CQQ7	Atp5pb	0.639734840711752
X	104163984	104167567	+	NC_000086.8	Q6PCZ4	Magee1	9.72747214712225
2	10099402	10135494	-	NC_000068.8	Q61703	Itih2	0.547015958794811
11	116361642	116385739	-	NC_000077.7	Q9D0M1	Prpsap1	0.746448759885012
10	128045777	128047663	-	NC_000076.7	Q91WK1	Spryd4	0.933254312559193
5	9016033	9047926	-	NC_000071.7	Q9DC50	Crot	0.642687724353389
9	108270023	108275416	+	NC_000075.7	Q9D9C7	NA	0.387257647379877
