chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
20	14078992	14095549	+	NC_052551.1	A0A1I7Q403	UBE2V1	0.932776904695319
20	2612703	2621390	+	NC_052551.1	A0A1D5NUR5	SNTA1	0.611880567082043
5	22702307	22722300	+	NC_052536.1	Q1G1I6	PACSIN3	0.806615685564539
12	2320931	2324745	+	NC_052543.1	E1C9J2	MANF	0.968773426611213
30	654931	658094	-	NC_052561.1	A0A1D5NYK3	GCDH	1.16472185414866
1	84030269	84043958	-	NC_052532.1	F1NSV6	ATP1B1	0.626453563658595
9	586102	601589	+	NC_052540.1	Q49B65	EFHD1	1.87835543313989
9	17147719	17210330	+	NC_052540.1	E1BW98	GNB4	0.993878596060028
19	5035151	5041406	NA	ENSGALG00000002448	F1NWH9	NA	0.984766657343291
6	11635022	11663046	+	NC_052537.1	F1NZJ2	HK1	0.790274159099085
34	1543053	1550395	-	NC_052565.1	A0A1D5PZE1	PTGES3	1.02696480387677
4	9301241	9331959	-	NC_052535.1	Q5F3C9	SH3BGRL	1.18032064791144
4	77832024	77851901	+	NC_052535.1	F1NRI3	WDR1	0.763249750043686
3	45271488	45279305	+	NC_052534.1	Q5ZMG9	TCP1	1.31287150949608
28	1041703	1042266	-	NC_052559.1	R4GGQ4	TIMM13	1.56554900016235
Z	36635165	36653095	+	NC_052572.1	Q6QAZ9	NA	1.1009757963628
20	9878334	9894436	-	NC_052551.1	Q5ZI93	TPD52L2	1.07977517078889
1	99443774	99478063	+	NC_052532.1	F1NSL7	TSTD1	1.44543976696779
34	1371552	1373116	+	NC_052565.1	Q5ZM66	RPS26	1.05465669501223
11	1194648	1207049	+	NC_052542.1	F1P5J5	AARS	1.07977517129412
7	13413022	13425712	-	NC_052538.1	F1NPG2	IDH1	1.03117728094709
12	11884715	11895789	+	NC_052543.1	R4GLG2	SLC25A20	0.858574097382759
2	46822421	46895281	-	NC_052533.1	Q5F3T3	RCJMB04_7k16	0.513123874091881
9	15868737	15886985	+	NC_052540.1	A0A1L1RNR4	KNG1	1.093117039644
28	1301249	1302361	+	NC_052559.1	E1C645	NDUFA7	1.3101871350944
11	1801670	1822348	-	NC_052542.1	F1NG59	PDPR	0.734889791055421
10	18531517	18536836	-	NC_052541.1	Q5ZII1	RCJMB04_25p23	0.819931904798999
1	79238410	79267023	-	NC_052532.1	F1NBW2	ATP6V1A	0.943336565685423
1	51769531	51777149	+	NC_052532.1	A0A1D5PWT4	TXN2	1.20719596167973
2	65631437	65660998	+	NC_052533.1	E1BW06	ECI2	0.639407572889366
14	6886541	6888473	-	NC_052545.1	E1C4C0	NDUFAB1	2.18776160933795
6	17047457	17210951	+	NC_052537.1	A0A1D5PNM2	SORBS1	0.994896223890354
7	4879365	4933213	+	NC_052538.1	F1P2F0	COL6A3	1.50737817150417
3	9738881	9762360	+	NC_052534.1	Q5ZKW4	RCJMB04_8o6	0.626453567950018
1	195360354	195367370	+	NC_052532.1	F1NPA9	RPS3	1.01546899710012
4	3982563	3998416	+	NC_052535.1	F1NBZ6	HPRT1	1.59302364780938
1	76745895	76754190	+	NC_052532.1	F1NHG6	FAM162A	0.686190088040343
14	12352132	12354615	-	NC_052545.1	A0A1L1RIX9	NUDT16L1	0.763249741001961
27	5066003	5079980	+	NC_052558.1	A0A1D5PTV1	AOC3	0.881725364480402
1	51789411	51863423	+	NC_052532.1	A0A1D5PM19	MYH9	1.49508768556535
1	44892725	44911769	-	NC_052532.1	Q5F405	RCJMB04_3o20	0.926118742538812
2	88542292	88549899	+	NC_052533.1	F1NHD8	PDCD6	1.06550516453431
13	14773379	14794085	-	NC_052544.1	O42390	NA	0.994896211270215
13	2910564	2921623	-	NC_052544.1	F1NVA4	NPM1	1.53697452662172
14	6498716	6502018	-	NC_052545.1	F1NAX3	PGP	1.17790729443349
2	96781126	96804900	+	NC_052533.1	E1BZ74	AFG3L2	1.03012254128313
6	25028747	25069892	+	NC_052537.1	E1BX85	GSTO2	1.08309528850514
12	3311565	3316166	-	NC_052543.1	A0A1D5PAU7	ACY1	1.22587008379019
1	196007679	196008889	-	NC_052532.1	Q90864	HBE1	2.35504931853791
6	12221028	12229378	-	NC_052537.1	F1NT28	PPA1	1.01859138142582
Z	85375853	85381497	-	NC_052572.1	F1NZW7	PPIC	0.854192107529496
4	88234861	88240243	+	NC_052535.1	Q2ACD1	MRPS26	1.06115243103871
3	48325587	48468005	+	NC_052534.1	F1NCS6	MTHFD1L	0.878123419386906
11	2224955	2342726	+	NC_052542.1	E1C347	GNAO1	1.09199895862078
Z	52691612	52700534	-	NC_052572.1	Q5ZMH8	NANS	1.39458325614241
1	86750524	86867487	+	NC_052532.1	A0A1L1RJ39	ALCAM	1.06115244139785
3	47902226	47936312	+	NC_052534.1	F1NJV4	PCMT1	1.21711983954705
2	35724170	35741116	+	NC_052533.1	Q5ZIP7	RAB5A	1.01235616323891
22	148971	160375	+	NC_052553.1	Q5ZHL5	NFU1	0.785436563138252
4	32810620	32815617	+	NC_052535.1	A0A1D5PY92	RPS3A	1.05250027568653
17	2230502	2232905	+	NC_052548.1	E1BTG1	RPL12	0.891707103503442
30	443300	448422	-	NC_052561.1	A0A1D5PN97	MRI1	0.964815881301184
1	61847372	61858297	-	NC_052532.1	Q5ZKJ9	ATP6V1E1	1.10662379295211
21	4666514	4670528	-	NC_052552.1	F1P331	AKR7A2	0.682687931021921
33	6643744	6644738	NA	ENSGALG00000031723	A0A1D5NXY4	BANF1	2.35746061315112
1	177530740	177644603	-	NC_052532.1	A0A1D5PL96	SGCG	0.906428049111343
28	3370722	3372272	+	NC_052559.1	Q8QG67	GPX4	1.134140020966
1	129261309	129264846	+	NC_052532.1	Q5ZLG7	SLC25A6	0.902725184840728
9	14630834	14645573	+	NC_052540.1	A0A1D5NZ05	TFRC	0.9549925796591
1	91679726	91686573	+	NC_052532.1	F1NU06	MPC2	1.16591440731489
9	22158271	22176964	-	NC_052540.1	F1P0J0	GFM1	0.812414706890655
8	7384424	7392679	+	NC_052539.1	F1NLP7	SERPINC1	1.27578586681158
Z	67177170	67196643	+	NC_052572.1	Q5ZII4	RCJMB04_25o1	1.07206773589861
8	29317406	29323149	-	NC_052539.1	Q5ZHT3	RCJMB04_33h20	0.882628167122754
21	3211183	3223678	-	NC_052552.1	A0A1D5PSH6	ENO1	0.547295935776681
1	25214827	25229175	-	NC_052532.1	A0M8T8	CAV1	1.08309529721981
5	57848687	57861369	+	NC_052536.1	Q90706	CLE7	1.1791133498667
4	85587521	85610197	+	NC_052535.1	Q8UWK0	NA	0.921392006390162
12	3243952	3262378	NA	ENSGALG00000003806	O93467	cRhoA	0.906428027126182
10	1607490	1625097	-	NC_052541.1	A0A1D5P9V0	PKLR	0.48702982031624
1	51548878	51551736	-	NC_052532.1	A0A1D5PKN8	MPST	0.791893290624416
11	7360729	7371079	+	NC_052542.1	Q5ZIZ7	DNAJA2	0.980743774150567
23	5958463	5962086	-	NC_052554.1	A0A1L1RJ90	HMGCL	1.36353618687497
13	853190	854597	-	NC_052544.1	A0A1D5NVM2	NDUFA2	0.883531874484921
26	721035	807198	-	NC_052557.1	Q10729	PP1M	1.06768820748853
6	13026138	13034057	-	NC_052537.1	Q5ZMJ0	PPIF	1.00925288694828
13	287298	329949	+	NC_052544.1	A0A1D5PB69	PFDN1	0.783028875942811
7	30859960	30876689	+	NC_052538.1	E1C378	HNMT	1.04605750122865
14	6055770	6056960	+	NC_052545.1	F1NXZ7	FAHD1	1.29552096940372
6	17212552	17250343	+	NC_052537.1	E1C852	PDLIM1	1.46180314856791
25	428586	431830	-	NC_052556.1	A0A1L1RQQ1	APOA1BP	0.910146083840169
2	137482525	137485966	+	NC_052533.1	A0A1D5PNM0	NDUFB9	1.50122035016774
3	18478384	18503051	-	NC_052534.1	F1P399	IARS2	1.27317731009071
5	16566019	16566577	+	NC_052536.1	E1BXY8	TIMM10	1.19612832891209
1	15067914	15109381	-	NC_052532.1	F1NJ23	LAMB1	0.475213627278325
15	6398113	6401480	-	NC_052546.1	Q8UWG7	RPL6	0.858574095783476
Z	42058846	42068502	-	NC_052572.1	F6QGI8	FBP1	1.19002356097803
Z	23626764	23659433	+	NC_052572.1	F1NVH2	TBCA	1.10549188708552
2	147784259	147801360	-	NC_052533.1	A0A1D5PPL7	EEF1D	0.926118714932175
2	105791008	105800067	+	NC_052533.1	A0A1I7Q422	TTR	3.18501227291621
19	10287667	10289916	-	NC_052550.1	R4GMD9	TXNDC17	0.684787076868516
6	24394423	24398226	-	NC_052537.1	A0A1D5NVY0	USMG5	1.10323152736441
4	89285107	89295438	-	NC_052535.1	F1NK38	CCT7	1.02172338714128
4	65786361	65801197	-	NC_052535.1	E1C1T1	OCIAD2	0.9737432194799
19	3356443	3370887	-	NC_052550.1	F1NYA2	EIF4H	0.996934605789039
4	14171875	14200327	-	NC_052535.1	E1BXR1	LOC772071	1.0082205748819
20	10209937	10215711	-	NC_052551.1	Q5ZJL3	PSMF1	1.1924616980304
1	154946275	154986593	-	NC_052532.1	Q9PW67	UCH-6	1.01028625416423
2	128180402	128195019	-	NC_052533.1	Q5ZL53	RCJMB04_7l20	0.988806034983453
5	22969091	22981262	-	NC_052536.1	Q91001	NA	1.24993920184388
Z	52718824	52733471	+	NC_052572.1	Q5ZHR7	CLTA	1.0919989715124
3	62579083	62593039	-	NC_052534.1	R4GK80	PLN	2.20123628274505
12	9034351	9112485	+	NC_052543.1	F1N8D4	FLNB	0.908285166484005
6	16749864	16784867	+	NC_052537.1	A0A1D5PRT3	SYNPO2L	1.12604453219809
14	4379430	4388554	-	NC_052545.1	A0A1D5PS70	PDAP1	0.90921514306668
15	11038406	11039832	-	NC_052546.1	F1NC51	UQCR10	1.61435856377297
2	41085374	41089069	-	NC_052533.1	A0A1L1RL76	RPL14	0.888973645334323
2	647125	762887	+	NC_052533.1	A0A1D5NW88	MAP4	1.24101714463997
2	61691804	61758856	+	NC_052533.1	E1BZ03	CAP2	0.507379987433174
1	51163761	51168050	-	NC_052532.1	F1NBE3	GCAT	0.954015775850606
14	12479360	12497540	-	NC_052545.1	Q5ZMF6	TRAP1	0.884436524087586
24	5505160	5513204	NA	ENSGALG00000007430	R9PXM7	NA	0.929917549381211
10	4189085	4208053	-	NC_052541.1	A0A1L1RU52	TPM1	0.379412038923786
2	97965836	97997739	-	NC_052533.1	A0A1D5PQJ6	VAPA	0.942371671636191
9	13352375	13392080	-	NC_052540.1	E1BYG9	CCDC50	0.912010846778781
16	2146799	2150262	-	NC_052547.1	E6N1V8	GNB2L1	0.844630318508795
5	22403800	22414937	+	NC_052536.1	Q5ZIT7	PSMC3	0.927066966557152
1	123512192	123513845	-	NC_052532.1	R4GF71	TMSB4X	0.957929028946294
6	22887010	22890696	-	NC_052537.1	Q5ZKA1	RCJMB04_12c8	0.956949226789586
6	3073195	3194107	+	NC_052537.1	A0A1D5P909	LDB3	1.31690836603286
2	61526463	61561966	NA	ENSGALG00000012705	R4GLI2	GMPR	0.926118730251293
1	3637173	3677378	+	NC_052532.1	F1NXC1	PODXL	0.696092040880582
2	121075710	121087510	-	NC_052533.1	A0A1D5PHE2	IMPA1	2.17882436959622
23	5591114	5598196	+	NC_052554.1	F2Z4M0	RBBP4	0.98375938899704
Z	61933592	61936211	-	NC_052572.1	R4GLP0	COX7C	0.84463031174906
4	59465362	59473017	-	NC_052535.1	Q5ZK81	RCJMB04_12i19	1.20103469324661
13	12509044	12513175	+	NC_052544.1	F1P2A1	ATOX1	0.993878590014134
2	67373173	67382630	-	NC_052533.1	Q5ZLB6	RCJMB04_6n9	0.685488224080911
28	922632	948064	-	NC_052559.1	Q5ZL80	HNRNPM	1.12950690076673
39	82896	88084	-	NC_052570.1	A0A1D5NTA0	OTUB1	0.634194141314702
1	57712618	57782583	+	NC_052532.1	A0A1D5PB28	PTN	1.11343960230874
6	28606107	28790091	-	NC_052537.1	E1BS96	ABLIM1	1.20966932934141
19	6286612	6289117	+	NC_052550.1	E1BS06	RPL23A	1.22963943713647
27	4037070	4057082	+	NC_052558.1	D2Z1L9	LASP1	0.717060097285144
23	1924248	1946231	+	NC_052554.1	F6SG96	HNRNPR	1.51511098265752
KZ626826.1	5251	9454	NA	ENSGALG00000037805	A0A1D5PDV6	RPS19	0.791083304521001
5	596275	598974	+	NC_052536.1	Q9PVL6	Mtch2	1.0819874443847
28	1092585	1108445	-	NC_052559.1	A0A1D5NYJ2	LONP1	0.831763782398551
Z	2089554	2097562	+	NC_052572.1	A0A1D5P856	HDHD2	1.33591178203542
1	119212783	119257215	+	NC_052532.1	F1NJ53	SMPX	1.19246172756506
1	128671094	128696665	-	NC_052532.1	E1BRC1	CD99	0.904574724769146
24	5165147	5165860	+	NC_052555.1	A0A1D5PK48	APOC3	0.960874478155737
13	16778732	16783716	-	NC_052544.1	Q5ZLA0	GNPDA1	0.879022523282121
13	12742980	12747834	+	NC_052544.1	Q5ZHW8	RPS14	1.70782925070882
19	7761723	7791235	+	NC_052550.1	F1NW23	CLTC	0.837743578831631
19	6349977	6363843	-	NC_052550.1	A0A1D5PCD1	FLOT2	0.641373640484815
13	14020001	14033148	-	NC_052544.1	A0A1D5NT92	MYOT	0.791083316187711
9	17129996	17133532	-	NC_052540.1	Q5ZK61	NDUFB5	0.693958231747274
1	46714701	46736913	+	NC_052532.1	Q5ZMN6	RCJMB04_1i19	0.459433040191651
17	1310981	1316242	-	NC_052548.1	A0A1D5PU00	AMBP	1.13995810703959
6	31061108	31079755	+	NC_052537.1	F1NY41	BAG3	1.32231014486097
35	500618	508329	+	NC_052566.1	A0A1D5PRI6	NEDD8	1.58651595093675
1	118347820	118376901	+	NC_052532.1	A0A1D5PIX2	KLHL15	0.961858331239132
1	68381024	68395509	-	NC_052532.1	F1NZY9	CYB5R1	0.734889807535502
3	43784466	43924390	-	NC_052534.1	F1NWV0	QKI	1.63765428421672
20	12677378	12679301	-	NC_052551.1	F1NP43	PFDN4	1.12029743192976
28	900437	921556	-	NC_052559.1	F1NU71	TIMM44	1.51666230623182
15	364536	379612	+	NC_052546.1	Q5ZKN7	RCJMB04_9n22	1.25121902892421
14	12427664	12435564	-	NC_052545.1	E1C7J0	HMOX2	1.04391866571083
1	50916556	50936545	+	NC_052532.1	A0A1D5PD32	DDX17	1.00204884921925
2	114677089	114713810	+	NC_052533.1	A0A1D5NXT6	TRIM55	0.919508100015779
24	5434711	5443668	-	NC_052555.1	Q5ZM59	FXYD6	1.03646718600151
2	48626620	48849447	-	NC_052533.1	Q5ZM22	RCJMB04_3g3	0.998977163251865
20	11517244	11551161	-	NC_052551.1	Q5ZJJ3	RCJMB04_17k23	0.993878588206933
5	37696745	37710969	-	NC_052536.1	Q5ZIR6	RCJMB04_24a4	0.846360828494043
28	2964200	2974950	+	NC_052559.1	R4GK64	HDGFRP2	0.912944652002406
19	4877760	4943782	-	NC_052550.1	A0A1D5P7Y8	AP2B1	0.717794300207398
28	1207365	1210609	-	NC_052559.1	F1NVW7	NDUFA11	1.69563875661112
23	5924270	5928925	-	NC_052554.1	Q5ZJT3	RCJMB04_15o4	1.31152862554487
5	26400138	26404503	NA	ENSGALG00000009292	A0A1D5PSF4	ACOT4	0.899957952520001
6	9407508	9752443	+	NC_052537.1	A0A1D5PIW9	ANK3	0.578984140327204
7	7799183	7808479	-	NC_052538.1	R4GFH1	PRKCDBP	0.764031231544917
Z	65815778	65824523	+	NC_052572.1	B4Z858	ALDOB	1.08198744705065
13	12522388	12529499	+	NC_052544.1	F1P291	SPARC	0.931822807738974
1	109677386	109684469	+	NC_052532.1	A0A1D5PFP1	NDUFV3	1.60283525997675
1	4774156	4799281	NA	ENSGALG00000006833	F1NIU3	ITIH2	0.954015775101219
Z	26071190	26138094	-	NC_052572.1	F1NM36	PGM5	0.855942221681211
25	2013303	2017224	-	NC_052556.1	A0A1D5P2Y6	PBXIP1	2.82560281161493
3	67804343	67824410	+	NC_052534.1	F1NL88	RTN4IP1	1.04391868709299
26	4417220	4422747	+	NC_052557.1	E1C4N0	RPS10	1.30750826229272
5	161729	164081	-	NC_052536.1	A0A1D5P888	PPP1CA	0.895364781423879
9	4638115	4657296	+	NC_052540.1	E1C3D2	SEPT2	1.04391868315904
4	42868402	42870458	-	NC_052535.1	F1NPU8	HMGB2	0.836030687899187
19	5880659	5889129	+	NC_052550.1	F1NAR5	SERPINF2	1.03434797141543
1	49945651	49965423	+	NC_052532.1	F1NH21	ST13P5	0.891707095890932
5	27538193	27545237	+	NC_052536.1	Q5ZI09	RCJMB04_31j3	0.894448949910762
Z	22456918	22464217	+	NC_052572.1	F1N8U1	MRPS36	1.61766611646871
26	2299557	2312900	-	NC_052557.1	Q76MF7	JC7	1.31018712624517
1	62177836	62185134	-	NC_052532.1	E1BVD1	LOC418170	1.17670248209803
9	15846113	15853373	+	NC_052540.1	F1NHT5	FETUB	1.47382001892296
21	6711959	6732008	+	NC_052552.1	F1N8H6	HP1BP3	1.16830315690578
5	15628478	15638249	+	NC_052536.1	F5ANT1	H-RAS	0.954992589841063
7	15830875	15863950	-	NC_052538.1	E1BVN1	MTX2	0.946237173821421
7	15445477	15463405	-	NC_052538.1	E1BZE6	HNRNPA3	1.23721291967589
9	9124505	9127504	+	NC_052540.1	E1C5L8	MRPL44	0.825826648114756
1	143997224	144267994	-	NC_052532.1	F1P0M2	PCCA	1.41760602711725
13	15341598	15353845	+	NC_052544.1	Q5ZKG0	RCJMB04_11a23	1.1635305285943
28	3264258	3266212	+	NC_052559.1	A0A1D5NTE9	CFD	2.08076109283397
15	6536150	6538364	+	NC_052546.1	F1NF91	ISCU	0.842041191010486
25	803741	806106	-	NC_052556.1	A0A1D5PNR0	RBM8A	1.03012254165305
7	18239551	18264353	-	NC_052538.1	E1C591	PPIG	0.58974825140229
1	39846288	39849301	+	NC_052532.1	R4GGJ0	RPS16	0.779032469795734
15	10911556	10927791	+	NC_052546.1	F1N9B4	LOC417013	1.07756741789103
4	12860944	12863422	+	NC_052535.1	F1NL83	COX7B	1.52600356939762
23	1903736	1917672	-	NC_052554.1	F1ND15	DNAJC8	1.48898008996083
3	16235165	16242354	+	NC_052534.1	Q5ZMI0	SRSF7	0.925171462835042
34	2035388	2042261	+	NC_052565.1	Q6PVZ5	KRT5	1.11343961984449
22	4424848	4434524	+	NC_052553.1	A0A1D5PTL7	ANXA4	0.421588626545536
3	106227155	106487748	+	NC_052534.1	R4GJX5	MSRA	1.60776372449329
5	11190041	11330827	-	NC_052536.1	A0A1D5PWH3	PLEKHA7	1.074264224146
19	7330861	7337554	+	NC_052550.1	Q5ZLE2	RCJMB04_6j4	1.0942362844466
15	9282941	9285478	-	NC_052546.1	Q5F412	DYL1	1.13995811414887
12	7399483	7412646	-	NC_052543.1	E1C003	CHDH	1.60119581066347
13	12485905	12507346	-	NC_052544.1	Q5ZMN1	G3BP1	0.983759384836915
1	76716610	76720970	+	NC_052532.1	F1NHH1	CSTB	1.48441577729714
W	5836426	5853180	+	NC_052571.1	A0A1D5P521	LOC107055444	0.905500916219912
5	25232835	25249632	+	NC_052536.1	E1BRL4	SNAP23	0.687595987342027
18	11262875	11302997	-	NC_052549.1	I7LRG5	HN1	0.784633165358966
8	16373100	16440965	-	NC_052539.1	A0A1D5P0J5	PRKACB	0.573675972346234
22	4520243	4538274	+	NC_052553.1	A0A1D5PDX2	CAMK2B	0.995914891531001
25	2115329	2119023	+	NC_052556.1	R4GMB6	FDPS	0.87632795680635
30	138509	165785	+	NC_052561.1	Q90633	NA	1.09984969212485
5	12163331	12169334	+	NC_052536.1	A0A1D5NZ01	LDHA	1.60283529814009
4	75503245	75515033	-	NC_052535.1	F1NHL4	LAP3	1.06115245141776
1	11389958	11450333	-	NC_052532.1	Q5ZLI8	RCJMB04_5p23	0.885342093569455
19	3915095	3918169	+	NC_052550.1	F1NJF0	C1QBP	2.56908088421121
1	35339022	35373267	+	NC_052532.1	A0A1D5P3H9	RAP1B	0.993878599183545
12	14923715	15025940	-	NC_052543.1	Q5ZL37	SUCLG2	1.07867072240434
4	21388821	21399446	-	NC_052535.1	E1BXG9	PPID	1.10210310078004
5	43322024	43330088	+	NC_052536.1	F1NSP7	PSMC1	1.29684743572745
4	17995035	17999890	-	NC_052535.1	E1BYP9	CXorf40B	4.61789912851224
11	18069490	18072445	-	NC_052542.1	F1NAY8	MVD	0.905500906633051
3	103979227	104029645	+	NC_052534.1	Q8QGU2	FKBP12.6	0.899037437233941
5	35424006	35448370	-	NC_052536.1	Q5ZK22	SNX32	0.943336558394368
2	78062079	78070077	-	NC_052533.1	Q5F411	CCT5	1.04927395674965
7	26790209	26974447	-	NC_052538.1	E1C906	MYLK	1.19124201358449
5	51314205	51375745	-	NC_052536.1	E1BUP8	AHNAK2	1.19124200777194
11	7472904	7494750	+	NC_052542.1	Q5ZL51	RCJMB04_7m14	1.11116301645396
7	25865722	25870141	+	NC_052538.1	F1NT44	TSN	1.3263760305174
1	171878580	171912629	+	NC_052532.1	Q6DMS3	NA	0.359381366892668
28	3683913	3691966	-	NC_052559.1	A0A1D5PIZ1	THOP1	1.00307483455354
21	527840	544288	+	NC_052552.1	F1NUM7	DNAJC11	0.438306363623396
14	5126254	5140923	+	NC_052545.1	F1NZC6	PRPSAP2	1.15050601863751
2	60053578	60098493	+	NC_052533.1	Q5F422	DEK	1.0503482964729
12	9341748	9349746	+	NC_052543.1	E1C0F1	RPN1	0.764031223441877
6	18644137	18657737	-	NC_052537.1	E1C8K3	ANXA8L1	0.659342564311319
6	12654045	12674270	-	NC_052537.1	E1BSP1	PSAP	1.03752842617801
12	19411161	19434498	+	NC_052543.1	E1BQR6	LMCD1	1.06006703426228
1	25026501	25056205	-	NC_052532.1	A0M8U0	CAPZA2	0.930869700649181
2	37093378	37098570	+	NC_052533.1	F1NQG5	RPL15	0.925171445995754
23	1787045	1799611	+	NC_052554.1	E1C319	STX12	0.845495138988729
6	35101260	35122745	+	NC_052537.1	F1NNP6	GLRX3	0.519996001904703
14	5009074	5017601	+	NC_052545.1	Q5ZL61	RCJMB04_7i14	1.06659611277325
15	1019073	1053022	-	NC_052546.1	F1P4U5	TXNRD2	0.995914890192816
2	91470577	91484819	-	NC_052533.1	Q5ZLV5	RCJMB04_4l9	1.02591436109289
5	9036400	9069553	-	NC_052536.1	F1NBA8	IPO7	1.16591441868854
2	31451173	31508769	+	NC_052533.1	E1BS31	MPP6	1.20966931709706
11	560721	566681	+	NC_052542.1	A0A1D5PAY6	CIAPIN1	1.13646367028129
Z	8451460	8459099	-	NC_052572.1	Q5ZK19	DCTN3	1.1021031090855
10	2427192	2430113	-	NC_052541.1	A0A1D5Q008	MPI	1.01132067169719
4	88125592	88133667	-	NC_052535.1	W0S6J0	MAVS	0.93948292554741
21	198506	202724	+	NC_052552.1	E1C907	MRPS16	0.993878588871763
1	85220888	85239450	+	NC_052532.1	E1C0T1	TFG	1.2059611917576
1	34114271	34198163	+	NC_052532.1	R4GI10	MSRB3	1.01028626326076
4	68683004	68717580	-	NC_052535.1	Q5ZIL3	UBE2K	1.12259273708385
2	32098432	32112187	+	NC_052533.1	O93481	CBX3	0.879022518367665
1	108078962	108085389	-	NC_052532.1	F1P0C0	HMGN1	0.822453048154064
1	84417582	84426143	-	NC_052532.1	F1NR99	CPOX	0.977737388511029
1	65418212	65483244	+	NC_052532.1	E1BSF5	BCAT1	1.10889107850344
3	11441666	11475133	-	NC_052534.1	Q6VN51	PPP3R1	1.09088199809506
15	3216009	3231349	+	NC_052546.1	Q5ZMT6	STX2	0.625172688363921
20	1668806	1675714	+	NC_052551.1	Q5ZL92	EIF6	1.2372129197711
3	53774892	53777745	-	NC_052534.1	F1NZC1	ABRACL	1.05034829580211
5	12095947	12103277	-	NC_052536.1	F1NW65	HPS5	0.654636169016392
1	35510281	35540241	+	NC_052532.1	F1NGU9	CPSF6	1.14815361923824
10	3668673	3673831	-	NC_052541.1	F1NC02	PSMA4	0.912010847097838
5	9404669	9407743	+	NC_052536.1	F1NBX4	RPL27A	0.779830110342018
5	37435044	37437222	+	NC_052536.1	F1N9N4	NPC2	0.971752254569119
22	2441893	2443417	-	NC_052553.1	E1C962	LSM1	1.80486382290566
5	45046215	45056285	-	NC_052536.1	E1BS56	SPIA4	1.30884702120098
2	4009516	4010691	+	NC_052533.1	C4PFJ9	CATHL3	0.835175564466549
5	38863860	38866481	+	NC_052536.1	A0A1L1RR29	SLIRP	1.18152916488827
17	6110776	6134252	+	NC_052548.1	Q5ZM56	PTPA	0.946237154581005
15	8435486	8440015	-	NC_052546.1	Q5ZL58	SNRPD3	1.10775685639761
27	3728721	3730731	+	NC_052558.1	H9L0I5	MRPL10	1.09199895305207
Z	9779330	9789498	-	NC_052572.1	F1NIF0	CA9	0.963829032496481
22	3432719	3435944	-	NC_052553.1	E1C8V9	SNRPGP15	1.02591436252735
5	57350587	57351149	-	NC_052536.1	E1C3G8	RPS29	0.987794642183007
5	5420413	5532090	+	NC_052536.1	E1BXF4	RCN1	0.810753609673286
1	144330751	144406277	-	NC_052532.1	F1P0L3	CLYBL	1.54170046857069
1	24508678	24515375	-	NC_052532.1	E1BZ75	LSM8	1.00718931017959
18	9733286	9735798	+	NC_052549.1	E1BU66	RPL38	0.840319499528765
5	22986085	23011877	+	NC_052536.1	A0A1D5PN07	ARHGAP1	0.752392465317784
34	1826992	1835160	+	NC_052565.1	A0A1D5PVU7	ITGA7	1.35796598588537
9	18957872	18977665	+	NC_052540.1	F1NF25	NCEH1	0.838601348829343
12	18787134	18803328	+	NC_052543.1	F1P0Z7	ARL8B	0.955970393770528
5	12163331	12169334	+	NC_052536.1	E1BTT8	LDHA	1.03752840952511
12	9690279	9708048	+	NC_052543.1	Q5ZIC4	RCJMB04_28a17	0.819093219461168
3	77459990	77617314	+	NC_052534.1	Q90XC0	NA	1.99118270455317
6	32221903	32239242	+	NC_052537.1	Q5ZK70	RCJMB04_12m17	0.975738275997606
1	62163850	62172861	-	NC_052532.1	F1NT57	AKR1B1	0.703972289905386
4	79462231	79468648	-	NC_052535.1	Q5ZHV6	RCJMB04_32n8	3.64567350588947
2	20526961	20529937	+	NC_052533.1	F1NFU9	ACBD7	0.625812813510855
9	16091148	16107057	+	NC_052540.1	Q5ZK45	RCJMB04_13e11	0.946237175851178
2	121036612	121039837	-	NC_052533.1	Q90X55	AFABP	1.30216695432701
Z	42271867	42359838	-	NC_052572.1	Q60GM0	FANCC	0.729644159225739
1	35439875	35471420	-	NC_052532.1	E1C041	CPM	0.944302433828835
2	19903195	20005136	+	NC_052533.1	A0A1D5PEW1	RSU1	1.32366404788769
10	1337030	1348393	-	NC_052541.1	A0A1L1S0C5	SNX1	0.724435956552565
1	146550352	146587988	NA	ENSGALG00000032430	A0A1D5P2W8	RANBP6	0.986784293363531
4	81355094	81364148	+	NC_052535.1	O57378	rap	1.13879210516721
17	5952034	5954483	+	NC_052548.1	R4GIU0	ENDOG	2.28384521343568
4	16450074	16450841	-	NC_052535.1	E1BQ44	NDUFA1	1.04498753389444
12	7129421	7152096	-	NC_052543.1	F1P1A5	TKTL1	0.799220604326384
34	1765491	1788105	+	NC_052565.1	Q5ZLP5	SARNP	0.989818489340213
3	15798343	15843407	-	NC_052534.1	F1NYZ1	MRPS5	1.05573653840942
5	54873138	54882000	-	NC_052536.1	Q5ZLI2	PSMA3	1.03752841617241
25	1874717	1890856	-	NC_052556.1	A0A1D5P9B0	TPM3	0.707583632626029
14	125136	151012	-	NC_052545.1	A0A1D5PYQ3	GSPT2	1.09760088488824
27	4678100	4683856	+	NC_052558.1	R4GH26	FKBP10	1.10210310329806
4	60615338	60810126	-	NC_052535.1	A0A1L1RZK0	SORBS2	0.970758303047522
